Scheme Name       : step_281
Scheme lnL        : -1086622.061782837
Scheme AIC        : 2178060.12357
Number of params  : 2408
Number of sites   : 249438
Number of subsets : 233

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
27     | GTR+G      | 2732       | 7c5ae36441751ca59851ee696f3499d7 | EOG090C04H0_2, EOG090C0C6Y_2, EOG090C0ERA_2, EOG090C0814_2, EOG090C016M_2                           
28     | GTR+G      | 864        | 5955216a1a0c0013ede286bebab7040e | EOG090C016S_1                                                                                       
29     | GTR+G      | 864        | d2f2601859ecb37b6de5ca6265bd5cf9 | EOG090C016S_2                                                                                       
30     | GTR+G      | 1536       | 905f1bfc1d56601bb8b4b46f2940e2a4 | EOG090C035W_1, EOG090C01AQ_1                                                                        
31     | GTR+G      | 2215       | f6777de7f83cc2a7044b71ba4872ebfa | EOG090C01AQ_2, EOG090C0ACE_2, EOG090C02KW_2                                                         
32     | GTR+G      | 2432       | d054cbdf7324261109912cc6b35e2753 | EOG090C09YB_1, EOG090C01BG_1, EOG090C01O3_1                                                         
33     | GTR+G      | 2098       | 7ddea9d88d4c0f6bb2d6aa6fcdf2aceb | EOG090C01BG_2, EOG090C03FG_2, EOG090C04TR_2                                                         
34     | GTR+G      | 1763       | 71f6bf47ea7ed13ba132550183a4bd35 | EOG090C01VW_1, EOG090C0GEX_1, EOG090C01CW_1                                                         
35     | GTR+G      | 1647       | 4e1207f79ebccb74c21e50ef4d2a28f3 | EOG090C01VW_2, EOG090C01CW_2                                                                        
36     | GTR+G      | 1257       | 5628329ad5e6b3e6fce3a1a3d9b988b5 | EOG090C05G1_1, EOG090C01EW_1                                                                        
37     | GTR+G      | 1357       | 1454eea1c8c0cf2f81bba27a5066f589 | EOG090C05AA_2, EOG090C01EW_2                                                                        
38     | GTR+G      | 1004       | 9bb46d796136277451089c958e2ac237 | EOG090C01LV_1                                                                                       
39     | GTR+G      | 1129       | 79dd2b2393613c9a9b2525a9672b4a61 | EOG090C01LV_2, EOG090C0FMY_2                                                                        
40     | GTR+G      | 2424       | bdcc29a26c85df65fac51d2972d746f9 | EOG090C0E0A_1, EOG090C0BXY_1, EOG090C01M7_1, EOG090C02JH_1                                          
41     | GTR+G      | 1884       | 3b3687248b0ff823301b07747012a637 | EOG090C01M7_2, EOG090C027B_2                                                                        
42     | GTR+G      | 1577       | 83d2d5f6edd1b30d02a93a1b7e628468 | EOG090C01NW_2, EOG090C01O3_2                                                                        
43     | GTR+G      | 2641       | b1132d0d6af334e9239139a82f95f312 | EOG090C08JM_2, EOG090C09YT_2, EOG090C07EK_2, EOG090C01O8_2, EOG090C04QC_2, EOG090C048B_2            
44     | GTR+G      | 1095       | 030cc2888bf6c5b083b6638ec5e644e8 | EOG090C01QP_1, EOG090C0FDT_1                                                                        
45     | GTR+G      | 1356       | 8a06f4ba79a19cf9ace5663f9d5ffeb8 | EOG090C01QP_2, EOG090C0ATW_2, EOG090C0F6D_1                                                         
46     | GTR+G      | 1393       | 7bc2895d3f8bf205422d3dcc7dd96669 | EOG090C07T9_2, EOG090C06OH_2, EOG090C01S4_2                                                         
47     | GTR+G      | 4255       | 47e9bf955b060459d515c9a3b1f2e885 | EOG090C0942_1, EOG090C01T7_1, EOG090C053D_1, EOG090C05L0_1, EOG090C09HK_1, EOG090C07YF_1, EOG090C02EK_1
48     | GTR+G      | 2144       | 23d06fd1c7a4a4edce84508d7ee52320 | EOG090C037V_2, EOG090C01T7_2, EOG090C08ZX_2                                                         
49     | GTR+G      | 1350       | 365ec470d40605a06d78d80c11999e88 | EOG090C0AVW_1, EOG090C01W9_1, EOG090C04RC_1                                                         
50     | GTR+G      | 420        | e72f48365fac811ed9c023b6b0808437 | EOG090C01W9_2                                                                                       
51     | GTR+G      | 676        | e2b556c29b6e1a2101a588bb4116a739 | EOG090C022Z_1                                                                                       
52     | GTR+G      | 676        | 870f807f0ebf89c164a6e6fa11795b67 | EOG090C022Z_2                                                                                       
53     | GTR+G      | 1572       | 4f1582e3ce0feae7a96e938c2d678a47 | EOG090C027B_1, EOG090C0853_1, EOG090C05XW_1                                                         
54     | GTR+G      | 1038       | 31c2dbd1755301c0f3ee8bd01c2768ac | EOG090C027E_1                                                                                       
55     | GTR+G      | 1747       | 2031806f1c54a0f8f5148f3c1c111722 | EOG090C027E_2, EOG090C02JH_2                                                                        
56     | GTR+G      | 996        | 51452bc71c1f55b0940b66ef654250cc | EOG090C02AS_1                                                                                       
57     | GTR+G      | 996        | 94bcc7a8c932fbfea4c5b0b30a2338ad | EOG090C02AS_2                                                                                       
58     | GTR+G      | 1231       | 462f727f75eb48703426ad96e492dd6f | EOG090C02BD_1, EOG090C0DQF_1                                                                        
59     | GTR+G      | 1170       | 0ac5c1fd5aed2276003d29f7972878a6 | EOG090C0E5P_2, EOG090C02BD_2                                                                        
60     | GTR+G      | 858        | 1b88e768df421ab94488325b4e70dac1 | EOG090C02D8_2                                                                                       
61     | GTR+G      | 875        | b544d8df1a0807a203533147dd59c22a | EOG090C02EK_2                                                                                       
62     | GTR+G      | 1777       | df13ff319dfc79e81e2a04ef481a5317 | EOG090C02FU_1, EOG090C050C_1, EOG090C06M4_1                                                         
63     | GTR+G      | 1299       | 899e84378a5a181954124b84d1afa40b | EOG090C02FU_2, EOG090C03FJ_2                                                                        
64     | GTR+G      | 1189       | 5923bedbe8264e36e64dd0677ee1dd15 | EOG090C02GG_1, EOG090C05QZ_1                                                                        
65     | GTR+G      | 1515       | 145924bb42c9a80ffb988e2e90eb984f | EOG090C02KW_1, EOG090C0A64_1                                                                        
66     | GTR+G      | 1838       | dc635074f05fba5665ce868104bb2e56 | EOG090C02QR_1, EOG090C05LN_1, EOG090C084P_1, EOG090C05N2_1                                          
67     | GTR+G      | 1451       | 9469e598c76b5e75bae60c47ecad74b0 | EOG090C0C6Y_1, EOG090C02S2_1, EOG090C087X_1                                                         
68     | GTR+G      | 1948       | 8d9081e64d90af19c6c2731d14c8c1f8 | EOG090C050C_2, EOG090C0DCG_2, EOG090C02S2_2, EOG090C0BO8_2                                          
69     | GTR+G      | 958        | 0f8f6c29e672024219fe1d87cd2a59be | EOG090C02TX_1, EOG090C0BO8_1                                                                        
70     | GTR+G      | 3037       | 9e63827e1249f1748b5ddb6c824b2562 | EOG090C02TX_2, EOG090C042A_2, EOG090C063X_2, EOG090C0942_2, EOG090C059D_2, EOG090C08Y7_2            
71     | GTR+G      | 1555       | cd1adb7852a4e0288be1f2b5d871fd8a | EOG090C052V_1, EOG090C02W1_1, EOG090C0EDQ_1                                                         
72     | GTR+G      | 769        | 6410e876ad8339bc26d428283d55d280 | EOG090C02W1_2                                                                                       
73     | GTR+G      | 2169       | ca063db42bbb8dc71adb516ff34dac88 | EOG090C02XJ_1, EOG090C06YQ_1, EOG090C03F4_1, EOG090C095H_1, EOG090C08ZX_1                           
74     | GTR+G      | 1297       | a462d583508a0988e0004ea49eac6e10 | EOG090C0E61_2, EOG090C07A1_1, EOG090C02XJ_2                                                         
75     | GTR+G      | 1145       | 8c77a587c5907aa8c95dadec992537bf | EOG090C06G0_1, EOG090C031H_1                                                                        
76     | GTR+G      | 1676       | 2d361c8e23b3d4a06ce29d4a1f7f5502 | EOG090C06M4_2, EOG090C0AVW_2, EOG090C0DLR_2, EOG090C031H_2                                          
77     | GTR+G      | 1502       | bf7d3819a903b151349c92db9969d527 | EOG090C031J_1, EOG090C07VC_1, EOG090C07FM_2                                                         
78     | GTR+G      | 1228       | e2b81e0e6ce4e2814d27cbcd9c354267 | EOG090C05G1_2, EOG090C031J_2                                                                        
79     | GTR+G      | 1837       | 7710c6e9751452596680a7db2f005607 | EOG090C0349_1, EOG090C03MY_1, EOG090C0A7L_1                                                         
80     | GTR+G      | 1430       | 181f99c5908f4bd8cb81a43683f2ae72 | EOG090C0349_2, EOG090C09E0_2, EOG090C0E67_2, EOG090C0EZV_2                                          
81     | GTR+G      | 1806       | 542f23a5b4c88c8b7be2df482e4001f0 | EOG090C0ACE_1, EOG090C08HD_1, EOG090C034S_1, EOG090C0775_1                                          
82     | GTR+G      | 976        | c3c3d4c3478bb405dfaa258189426956 | EOG090C07DE_2, EOG090C034S_2                                                                        
83     | GTR+G      | 1142       | 78012978e3b7d45f9329c239b5960bdc | EOG090C084P_2, EOG090C035W_2                                                                        
84     | GTR+G      | 1243       | d4366f718cf5e894f8672bc5505927d0 | EOG090C07UF_1, EOG090C0B2X_1, EOG090C037V_1                                                         
85     | GTR+G      | 1039       | 057d094f795cd7ce73231e7c252972fd | EOG090C05S6_1, EOG090C039G_1                                                                        
86     | GTR+G      | 1172       | 4040e132b8ba2ca05a5d6ab36225df4f | EOG090C0CVS_2, EOG090C039G_2, EOG090C0BXY_2                                                         
87     | GTR+G      | 904        | e839287054419a4bdb3a821ebe662223 | EOG090C03FG_1, EOG090C0FN4_1                                                                        
88     | GTR+G      | 1334       | c8c104913675aa55dd9c34c7856daffd | EOG090C03H4_1, EOG090C03FJ_1                                                                        
89     | GTR+G      | 1130       | 5c6bec02e88337d6c40663ebfb2c83fc | EOG090C0DHQ_2, EOG090C0BJ8_2, EOG090C03H4_2                                                         
90     | GTR+G      | 1239       | 04895cf8de09e58732258897ec5534ee | EOG090C03MY_2, EOG090C05MB_2                                                                        
91     | GTR+G      | 1046       | 1d9f215cd0983c09510480d5c7d22f67 | EOG090C0COQ_1, EOG090C0C96_1, EOG090C03OC_1                                                         
92     | GTR+G      | 1331       | b63ec8df2dc0b99b0be098f0b3b63e5e | EOG090C0A75_2, EOG090C0E9M_2, EOG090C03OC_2, EOG090C085V_2                                          
93     | GTR+G      | 1737       | 8a2080e8cc45379631f3e202a9bda149 | EOG090C0D5X_1, EOG090C0CVS_1, EOG090C03Q4_1                                                         
94     | GTR+G      | 1317       | 7edfb53bb7d18d1d9275d78bda9db1dc | EOG090C03Q4_2                                                                                       
95     | GTR+G      | 300        | 664e63a43af33d5745059c9c1fca951a | EOG090C03SO_1                                                                                       
96     | GTR+G      | 946        | 1dbe0e11aa5ea3f4983e2f63a67bb3b4 | EOG090C04FD_1, EOG090C03SO_2                                                                        
97     | GTR+G      | 856        | 2fc1d0f57d2f1e3276cd2b825faee753 | EOG090C03TA_1, EOG090C0CUT_1                                                                        
98     | GTR+G      | 1598       | 4f8f177bd2c869c2d9dd7b54e46a6d06 | EOG090C05A5_2, EOG090C03TA_2, EOG090C0F6D_2, EOG090C07AW_2                                          
99     | GTR+G      | 844        | ed62139f5cf306aa186cf4252154c0b9 | EOG090C0D12_1, EOG090C042A_1                                                                        
100    | GTR+G      | 1189       | 7aad2a45ab3b82434f9eefdd77dacbbe | EOG090C048B_1, EOG090C0DHQ_1, EOG090C0A3I_1, EOG090C0CQ8_1                                          
101    | GTR+G      | 303        | 29c0d6e2937bb94831432f83d2d55f23 | EOG090C04B1_1                                                                                       
102    | GTR+G      | 1050       | 7ab37f7bdc89a1d93fcf02cbfd5709bc | EOG090C0AYM_2, EOG090C06GH_2, EOG090C04B1_2                                                         
103    | GTR+G      | 646        | 96ea5b35649c27a33e812815064eacd8 | EOG090C04FD_2                                                                                       
104    | GTR+G      | 1684       | 77b0889052839ff0bec9935e4a9bb640 | EOG090C04H0_1, EOG090C05L0_2, EOG090C0853_2                                                         
105    | GTR+G      | 874        | 99f00e3aa4319e79bbbf68fe7cb123bf | EOG090C0DC4_1, EOG090C04IP_1                                                                        
106    | GTR+G      | 964        | b88b955ceeae3dc4ddc7a251a15e91fa | EOG090C04IP_2, EOG090C08P2_2                                                                        
107    | GTR+G      | 999        | bfe1fc04cbde9f9b6d0865c0d1191e44 | EOG090C0A60_1, EOG090C04JE_1                                                                        
108    | GTR+G      | 932        | c7f2cc4c645f8ab4a4016a3387337815 | EOG090C0A64_2, EOG090C04JE_2                                                                        
109    | GTR+G      | 599        | 40acd593203ae2fd09ba838fc5e1de46 | EOG090C04N7_1                                                                                       
110    | GTR+G      | 915        | 04388a57852194ac800a8a758d510cc7 | EOG090C04QC_1, EOG090C05V5_1                                                                        
111    | GTR+G      | 1791       | d2cf7103df76b031de7bee171ff7314d | EOG090C0764_2, EOG090C0DPY_2, EOG090C04RC_2, EOG090C0E0A_2                                          
112    | GTR+G      | 1307       | cd8c0eb1ac12e8fa006a202ad689e541 | EOG090C05VD_1, EOG090C0A75_1, EOG090C04SN_1                                                         
113    | GTR+G      | 922        | e6af184b127aa69dcddaf796512d727a | EOG090C08VL_2, EOG090C04SN_2                                                                        
114    | GTR+G      | 787        | 0728232ec1eb0a6d6e1ced7e59e5a625 | EOG090C063X_1, EOG090C04TR_1                                                                        
115    | GTR+G      | 1536       | de09f9cff4e801e025bdccd4d6a36e0b | EOG090C04V7_1, EOG090C065C_1, EOG090C0DPY_1                                                         
116    | GTR+G      | 802        | 67afca7506e389087d17dc6d52cacd87 | EOG090C04V7_2, EOG090C0ECL_2                                                                        
117    | GTR+G      | 1425       | 8cb5cf6fa566bdde28722f9cfbc902cf | EOG090C084B_2, EOG090C052V_2, EOG090C0910_2                                                         
118    | GTR+G      | 901        | a1e60c65970f0bd90e138fb0194a4daf | EOG090C06UT_1, EOG090C0578_1                                                                        
119    | GTR+G      | 909        | 7ac4bb353d423a6e4a0f5c390783f4ea | EOG090C0578_2, EOG090C05N2_2                                                                        
120    | GTR+G      | 876        | abd1e83d4a48c8aba92c312763420bae | EOG090C059D_1, EOG090C0BIV_1                                                                        
121    | GTR+G      | 1388       | ffdb925dfc185246b48d962d94d96aa9 | EOG090C05AA_1, EOG090C0EOX_1, EOG090C0BFG_1, EOG090C0DYT_1                                          
122    | GTR+G      | 2049       | 60b747861274c2e2e48bf657e75fec81 | EOG090C07KD_1, EOG090C061N_1, EOG090C0BSS_1, EOG090C05D2_1, EOG090C0CNR_1                           
123    | GTR+G      | 1122       | cecc4c689757c51d4fd0c4603cdc84c3 | EOG090C0C96_2, EOG090C05D2_2, EOG090C0DYT_2                                                         
124    | GTR+G      | 649        | ab997fb34c514c91708255b9ac7133d4 | EOG090C05G3_1                                                                                       
125    | GTR+G      | 1208       | d3d26e032f65e0359abdb5ddf1a725af | EOG090C05G3_2, EOG090C05QZ_2                                                                        
126    | GTR+G      | 843        | 066c7e6016bf13c580168a3d10db4f5f | EOG090C0FPV_2, EOG090C05LN_2, EOG090C09HK_2                                                         
127    | GTR+G      | 534        | 85205518fba7c78a30627efba197fec7 | EOG090C05MB_1                                                                                       
128    | GTR+G      | 721        | 2a0a4ae595b1e743ada5044e51ce9b8d | EOG090C0CAE_1, EOG090C05OB_1                                                                        
129    | GTR+G      | 995        | d21ef5a78858a0f6150a07a426b166fc | EOG090C0FJJ_2, EOG090C05OB_2, EOG090C08GX_2                                                         
130    | GTR+G      | 665        | c4e54b1a8feb0c079e7be2c81b039ca3 | EOG090C06TR_1, EOG090C05QX_1                                                                        
131    | GTR+G      | 958        | 5ca3a52ac5c12311b06fe2cc22ad0f96 | EOG090C08IP_2, EOG090C09ZT_2, EOG090C05QX_2                                                         
132    | GTR+G      | 1185       | bb5890ef0cfa399dea858d7afa18cd9a | EOG090C0D12_2, EOG090C0A5R_2, EOG090C05S6_2, EOG090C0A3I_2                                          
133    | GTR+G      | 1359       | 94d591d2ab73ce06d2a0726d05004400 | EOG090C05SZ_1, EOG090C078W_1, EOG090C08E3_1                                                         
134    | GTR+G      | 1820       | df14f985f9f9b8139dc8a4dd13df533c | EOG090C0CT5_2, EOG090C05SZ_2, EOG090C08HB_2, EOG090C0CNU_2, EOG090C078W_2                           
135    | GTR+G      | 385        | e306c666c3f4e78f787c04ae7352327d | EOG090C05V5_2                                                                                       
136    | GTR+G      | 1633       | fcc52811b193b9f3d6603f0c427a2850 | EOG090C0EQT_1, EOG090C07R2_1, EOG090C05V7_1, EOG090C07AW_1, EOG090C0B5U_1                           
137    | GTR+G      | 1285       | 66c92544ffe7fc3bd1a3689ad4639cd0 | EOG090C06D6_2, EOG090C07R2_2, EOG090C05V7_2                                                         
138    | GTR+G      | 563        | 916f91dc2ffaa90a5da01e1f2b74b88e | EOG090C0FDT_2, EOG090C05VD_2                                                                        
139    | GTR+G      | 577        | 4c6bb79326b8e6f7aa969b866824ed88 | EOG090C05XW_2                                                                                       
140    | GTR+G      | 946        | f1998bf901a778ceb6f3ff8f189df9aa | EOG090C06UT_2, EOG090C0612_2                                                                        
141    | GTR+G      | 1176       | 7db2f2ad356b57f0eab787228dd9f080 | EOG090C065C_2, EOG090C0CQ8_2, EOG090C0BQZ_2, EOG090C0CP2_2                                          
142    | GTR+G      | 901        | 6ba0e35d2f11018782ae2acb650e20e7 | EOG090C0DVF_1, EOG090C06D6_1, EOG090C0EZV_1                                                         
143    | GTR+G      | 988        | 735f68b52d9f33d4c6ddd0c929243b77 | EOG090C0C82_1, EOG090C0CC2_1, EOG090C06DR_1                                                         
144    | GTR+G      | 747        | 7b8ba51bc86d3f38584a8f3a3af83075 | EOG090C0DBT_1, EOG090C06E3_1, EOG090C0DLR_1                                                         
145    | GTR+G      | 454        | 99146dbfc2c01fbe09d2a3735f07270b | EOG090C06E3_2                                                                                       
146    | GTR+G      | 1099       | c291ba9723ecb31da6a958cdbdf95f7c | EOG090C07UF_2, EOG090C06G0_2, EOG090C0CI2_2, EOG090C0DIZ_2                                          
147    | GTR+G      | 1346       | 293f846d3607afd44bde5a8b35173189 | EOG090C08HB_1, EOG090C06GH_1, EOG090C07FM_1                                                         
148    | GTR+G      | 412        | 42d03c61f6ff5964a45fa6b1daf9bba6 | EOG090C06OU_1                                                                                       
149    | GTR+G      | 519        | c540959aa8dbbcfea1272b978f8020f7 | EOG090C0FTD_2, EOG090C06OU_2                                                                        
150    | GTR+G      | 414        | 866eff646e2038aab3c6a198bb02fe07 | EOG090C06TR_2                                                                                       
151    | GTR+G      | 1111       | c68d86f4928c6a837a36ddf34016055d | EOG090C0737_1, EOG090C07E7_1                                                                        
152    | GTR+G      | 872        | 5f84c65a6352ee27c549e16f8e94f12d | EOG090C08Y7_1, EOG090C0764_1                                                                        
153    | GTR+G      | 1043       | df9423b37a2c85394c53c1df628d6cb5 | EOG090C0775_2, EOG090C0A60_2                                                                        
154    | GTR+G      | 845        | b86b2d819148bcf98d49904a79bc9fa7 | EOG090C07A1_2, EOG090C088I_2                                                                        
155    | GTR+G      | 1081       | 744dda03f0ed4274710e6b70fbf0e8f8 | EOG090C0FPV_1, EOG090C0B6Z_1, EOG090C0979_1, EOG090C07DE_1                                          
156    | GTR+G      | 725        | 62b4a0a230d5997949b5a571c463a304 | EOG090C07E7_2                                                                                       
157    | GTR+G      | 1263       | d6721752ee7a464990ed919e1fce90c9 | EOG090C0CNR_2, EOG090C0BSS_2, EOG090C07KD_2, EOG090C0CAE_2                                          
158    | GTR+G      | 1499       | dcc6d9857ab987404337b0f274a958b3 | EOG090C0CP2_1, EOG090C07QB_1, EOG090C0EUQ_1                                                         
159    | GTR+G      | 1425       | a79498a4172219e4033c4383b81d4300 | EOG090C07QB_2, EOG090C0B2X_2                                                                        
160    | GTR+G      | 833        | 56b44255ff942c03e91dab7cfb3f7336 | EOG090C0910_1, EOG090C07T8_1                                                                        
161    | GTR+G      | 845        | becc5c2f5119c854d585b1d1b9e15d06 | EOG090C07VC_2, EOG090C07T8_2                                                                        
162    | GTR+G      | 409        | 5c8c9d97549faa48de486291d1e08d55 | EOG090C07T9_1                                                                                       
163    | GTR+G      | 407        | b01b788cdb89c33cb05b17579a2df410 | EOG090C07YF_2                                                                                       
164    | GTR+G      | 460        | ca3073caaff73c2b9855bbb6c807e72c | EOG090C084B_1                                                                                       
165    | GTR+G      | 588        | 03d3631f9e4303ecab7c51965f6c2fd8 | EOG090C0E5P_1, EOG090C085V_1                                                                        
166    | GTR+G      | 994        | a7f15dc55c25b0de23120a278422cd42 | EOG090C0D8Y_2, EOG090C0FN4_2, EOG090C087X_2                                                         
167    | GTR+G      | 1084       | ae8c9ee868af5f987e4d3e98f0b9dafb | EOG090C0DPN_2, EOG090C08E3_2, EOG090C0D8Y_1                                                         
168    | GTR+G      | 398        | adb6599ee1ff4665d817dd5da3536076 | EOG090C08GX_1                                                                                       
169    | GTR+G      | 611        | 210bf774e9b2f4587a86235eeb6a2bdf | EOG090C08HD_2, EOG090C0A6M_2                                                                        
170    | GTR+G      | 771        | da11447c0382458da476e261d039e436 | EOG090C0A7Z_1, EOG090C08JM_1, EOG090C0CI2_1, EOG090C0DBT_2                                          
171    | GTR+G      | 326        | 654ed164e2cf7bd2dd9fb0c8af0db755 | EOG090C08L3_1                                                                                       
172    | GTR+G      | 899        | 09394c964148481f709bf1f68f0a4ec6 | EOG090C0EOX_2, EOG090C08L3_2, EOG090C09SR_2                                                         
173    | GTR+G      | 826        | 1549ee163cda8b3f0e8f896cd9b78d38 | EOG090C0D62_1, EOG090C0AYM_1, EOG090C08P2_1                                                         
174    | GTR+G      | 695        | 649ff85c46f5d14af9d133321042d72b | EOG090C09SR_1, EOG090C08VL_1                                                                        
175    | GTR+G      | 620        | c8d116215ce933d901db704c9db4ded5 | EOG090C0ATW_1, EOG090C091S_1                                                                        
176    | GTR+G      | 714        | e062dee0f4121764c194b60b314e55ec | EOG090C091S_2, EOG090C0AJF_2                                                                        
177    | GTR+G      | 225        | c905f43c22c962e35450c81089073d6f | EOG090C095H_2                                                                                       
178    | GTR+G      | 327        | 348d37de317ea8683af3a1f1fb9816f7 | EOG090C0979_2                                                                                       
179    | GTR+G      | 1044       | edc202b6b0b1015c266ab96f496f06c6 | EOG090C0ECL_1, EOG090C0FK5_1, EOG090C09EJ_1, EOG090C09YT_1                                          
180    | GTR+G      | 688        | 805f3eadcbbc15e4b86a8409fe678655 | EOG090C09EJ_2, EOG090C0A7Z_2, EOG090C0FK5_2                                                         
181    | GTR+G      | 263        | 50de251447aa26e1dcdd9d77a2c9f80f | EOG090C09G2_1                                                                                       
182    | GTR+G      | 851        | a9fdfe26e152c324c7fb0898d2b7ce94 | EOG090C0BIV_2, EOG090C09U6_2, EOG090C09G2_2                                                         
183    | GTR+G      | 394        | 5cc1836f24277b2939c43a76fea6ce68 | EOG090C09UD_1                                                                                       
184    | GTR+G      | 394        | b5fd6d64674fb019f8b3a170225bd67c | EOG090C09UD_2                                                                                       
185    | GTR+G      | 981        | 454bc8da57ac378f77ed954d87f44343 | EOG090C0CNU_1, EOG090C09VY_1                                                                        
186    | GTR+G      | 726        | bd330cb25cc89f59d8fbccaa70e6fbf9 | EOG090C09VY_2                                                                                       
187    | GTR+G      | 491        | fbd0a0f2d3777e689e4f2308194a4836 | EOG090C09YB_2                                                                                       
188    | GTR+G      | 336        | 6f3716365aa97da02ac7b74b8427868e | EOG090C09ZT_1                                                                                       
189    | GTR+G      | 468        | da9a3c4816bba2b2a0ee456b76eb1a72 | EOG090C0A45_1, EOG090C0F5V_1                                                                        
190    | GTR+G      | 890        | 0fbc92df3699c11bac097ff1b1d2eb91 | EOG090C0CWR_2, EOG090C0A45_2, EOG090C0A9E_2                                                         
191    | GTR+G      | 563        | 504371f1db8ae09a4fffaea997e35f80 | EOG090C0B6Z_2, EOG090C0A5R_1                                                                        
192    | GTR+G      | 305        | 8e3cafda4a04d213ac71389728d4cfe2 | EOG090C0A6M_1                                                                                       
193    | GTR+G      | 333        | b1f5560447e873edc57611e3dfa9795c | EOG090C0A7L_2                                                                                       
194    | GTR+G      | 1189       | fea19a3e98aa3952955503f38b18f05a | EOG090C0FO8_1, EOG090C0C28_1, EOG090C0A9E_1                                                         
195    | GTR+G      | 310        | 6ab3577fa826c5284d44e688100e6ff1 | EOG090C0A9Z_1                                                                                       
196    | GTR+G      | 310        | d8e53c31d154a6f5c9b21ad1ee840179 | EOG090C0A9Z_2                                                                                       
197    | GTR+G      | 178        | 2a70df6db61f029e639016a73858a404 | EOG090C0AFE_1                                                                                       
198    | GTR+G      | 339        | b522ebeb676fbf1ec1100235221c1597 | EOG090C0EW9_2, EOG090C0AFE_2                                                                        
199    | GTR+G      | 349        | 74fb0580a1407cdd8fc277c0ca7a7b4f | EOG090C0AJF_1                                                                                       
200    | GTR+G      | 683        | 51549c1894d0ede8e410bbeccac74bea | EOG090C0E61_1, EOG090C0B0W_1                                                                        
