Scheme Name       : step_108
Scheme lnL        : -584111.8761901855
Scheme AIC        : 1171819.75238
Number of params  : 1798
Number of sites   : 135334
Number of subsets : 172

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
24     | GTR+G      | 2348       | da3c87c33edd8e82fe8a4dcf920e8468 | EOG090C05L0_1, EOG090C053D_1, EOG090C01T7_1                                                         
25     | GTR+G      | 1755       | fcbe633d3c9e3e7c205fbcc0410ae9fd | EOG090C01T7_2, EOG090C037V_2                                                                        
26     | GTR+G      | 1331       | 4f99885212f9c302f92eaa2db77c1829 | EOG090C09EJ_1, EOG090C01W9_1, EOG090C04RC_1                                                         
27     | GTR+G      | 420        | 7ae0dbf81ec4c3cdb0bf0e99af717f13 | EOG090C01W9_2                                                                                       
28     | GTR+G      | 1229       | 57c72ad52da1d8a02bd70c624b98886f | EOG090C03FJ_1, EOG090C027B_1                                                                        
29     | GTR+G      | 699        | 91e8e986f8d0a6f4ac261c49e2f19251 | EOG090C027B_2                                                                                       
30     | GTR+G      | 996        | 0ceeae253ea32a7b833f5320e82d6fdd | EOG090C02AS_1                                                                                       
31     | GTR+G      | 996        | c9bacaf743cfee1aa48aff827c73238c | EOG090C02AS_2                                                                                       
32     | GTR+G      | 1621       | 49be798a0a4c28320440c2c583d07c00 | EOG090C09HK_1, EOG090C07YF_1, EOG090C02EK_1                                                         
33     | GTR+G      | 875        | 7f6cf23d2bb8e199a6831217b68ec5d9 | EOG090C02EK_2                                                                                       
34     | GTR+G      | 769        | 1a695db2e9bc034947bbbb0fc613b9c9 | EOG090C02FU_1                                                                                       
35     | GTR+G      | 1802       | 1b03d0f6e976535e62efea1a7df90e25 | EOG090C03FJ_2, EOG090C065C_2, EOG090C02FU_2                                                         
36     | GTR+G      | 630        | f8f5f8485c2168f7c1717203a62b50b8 | EOG090C02GG_1                                                                                       
37     | GTR+G      | 630        | 744ec0dc2573bb37889c57d06ae8acad | EOG090C02GG_2                                                                                       
38     | GTR+G      | 709        | 8c58af131b2e35606f55a602d003f9ad | EOG090C02JH_1                                                                                       
39     | GTR+G      | 1403       | 2e4afe8a0928cc46bf535e4e8927c2d8 | EOG090C039G_2, EOG090C02JH_2                                                                        
40     | GTR+G      | 913        | a6270b1ebb602d44dc5677f6cb79b00f | EOG090C0D5X_1, EOG090C02QR_1                                                                        
41     | GTR+G      | 663        | 616fdf7377676935f7488cbc57c558bd | EOG090C02QR_2                                                                                       
42     | GTR+G      | 1066       | 18dea16c7ece3b9ec33945f37a182473 | EOG090C0BO8_2, EOG090C02S2_2                                                                        
43     | GTR+G      | 958        | adc792d372e77dbc6de3ede968c4621c | EOG090C02TX_1, EOG090C0BO8_1                                                                        
44     | GTR+G      | 2118       | 1088e92623907473b04b0b992c87e2fe | EOG090C02TX_2, EOG090C063X_2, EOG090C059D_2, EOG090C08Y7_2                                          
45     | GTR+G      | 998        | 6f4e9b5e55d4a8a4dd3688e56f0ce9a8 | EOG090C06YQ_1, EOG090C02XJ_1                                                                        
46     | GTR+G      | 1297       | 4d5323de460ab9f693e6fba44064661e | EOG090C02XJ_2, EOG090C0E61_2, EOG090C07A1_1                                                         
47     | GTR+G      | 799        | dff65a68ebc0c15293a694e564f509d0 | EOG090C0349_1                                                                                       
48     | GTR+G      | 1145       | dfeed36f152f0dd8796dbaa473961bb0 | EOG090C09E0_2, EOG090C0349_2                                                                        
49     | GTR+G      | 927        | 5f036cb3162abe8cf44579aef4af6265 | EOG090C0B2X_1, EOG090C037V_1                                                                        
50     | GTR+G      | 1039       | 0336c4b6c368ccab512ddd8c87869523 | EOG090C039G_1, EOG090C05S6_1                                                                        
51     | GTR+G      | 966        | ec2bb4dddecac784c77dde5e9823b07f | EOG090C06G0_1, EOG090C03F4_1                                                                        
52     | GTR+G      | 1028       | 8334d6efac8f67c859ff17746fb2cdc4 | EOG090C06M4_2, EOG090C03F4_2                                                                        
53     | GTR+G      | 1038       | a193fa412c3fc7930909c8808db22ac3 | EOG090C03MY_1, EOG090C0A7L_1                                                                        
54     | GTR+G      | 705        | 39687ca9834eb04b39528ec70e55c1ba | EOG090C03MY_2                                                                                       
55     | GTR+G      | 1725       | 55f5906301c301d747fa195abe945861 | EOG090C07FM_1, EOG090C06GH_1, EOG090C08VL_1, EOG090C03OC_1                                          
56     | GTR+G      | 1090       | 4e8868a60eae3c6504ce9fff5675a30f | EOG090C0DYT_2, EOG090C03OC_2, EOG090C05V5_2                                                         
57     | GTR+G      | 619        | ad1a759b8c080b23555176523c792a3a | EOG090C03TA_1                                                                                       
58     | GTR+G      | 1645       | 100589d08bab36a6851f68f4f3114aa3 | EOG090C053D_2, EOG090C05A5_2, EOG090C03TA_2                                                         
59     | GTR+G      | 717        | 66bfcf2e02e682178c43d4811a7e6b1a | EOG090C04H0_1                                                                                       
60     | GTR+G      | 611        | 75dae84f38b6ba9a130a47446c13ad18 | EOG090C04IP_1                                                                                       
61     | GTR+G      | 964        | f713de199d4401edb5a99f4c381a3769 | EOG090C08P2_2, EOG090C04IP_2                                                                        
62     | GTR+G      | 915        | 47f032e27b250f1be8a36b6eeb924a13 | EOG090C04QC_1, EOG090C05V5_1                                                                        
63     | GTR+G      | 1077       | 17ef8ae640ca0dfa69b4715bf1c74d69 | EOG090C04RC_2, EOG090C0DPY_2                                                                        
64     | GTR+G      | 1307       | 2ea31700fc6df4a719b5e46118d59906 | EOG090C05VD_1, EOG090C0A75_1, EOG090C04SN_1                                                         
65     | GTR+G      | 922        | 0bd356d7af6ae68cedd74120130fcc60 | EOG090C08VL_2, EOG090C04SN_2                                                                        
66     | GTR+G      | 787        | 6135f54fe977065bd0bbf0e8c0b51db4 | EOG090C063X_1, EOG090C04TR_1                                                                        
67     | GTR+G      | 1536       | 7781aa38165b207de0619772dfc20db7 | EOG090C04V7_1, EOG090C0DPY_1, EOG090C065C_1                                                         
68     | GTR+G      | 552        | 05fe69484658dedef5a284de59b56578 | EOG090C04V7_2                                                                                       
69     | GTR+G      | 1008       | 2f46dfb3c334585b3ac7101f4a35cea9 | EOG090C06M4_1, EOG090C050C_1                                                                        
70     | GTR+G      | 537        | 760a01c2901178bf98c3ff0f82fd195a | EOG090C050C_2                                                                                       
71     | GTR+G      | 876        | 867d3fdf6d5744c34c21192da734583a | EOG090C059D_1, EOG090C0BIV_1                                                                        
72     | GTR+G      | 661        | a665ac8d9d2988008857256e5dabe390 | EOG090C0E0A_1, EOG090C05A5_1                                                                        
73     | GTR+G      | 1145       | ed14a20e22fcc4c7239068237b0f1af1 | EOG090C0BFG_1, EOG090C0EOX_1, EOG090C05AA_1                                                         
74     | GTR+G      | 619        | 34d36a09b4799c2e65719e7fbb97dd1a | EOG090C05AA_2                                                                                       
75     | GTR+G      | 1190       | dec2ef4334f2aded540187b386232139 | EOG090C05L0_2, EOG090C05G1_1                                                                        
76     | GTR+G      | 519        | e84862f0ac088c1b8086e5f7dc3bf8db | EOG090C05G1_2                                                                                       
77     | GTR+G      | 397        | 827a1356ff9b85c71c24d292379d163d | EOG090C05LN_1                                                                                       
78     | GTR+G      | 736        | d59f133e691e088dc0fefd7ac342bd47 | EOG090C05LN_2, EOG090C09HK_2                                                                        
79     | GTR+G      | 665        | 92d0eb720e908718b6fa356bdc2eab57 | EOG090C06TR_1, EOG090C05QX_1                                                                        
80     | GTR+G      | 958        | 03cd8ba17edd27e03b4dc71d751828e6 | EOG090C08IP_2, EOG090C05QX_2, EOG090C09ZT_2                                                         
81     | GTR+G      | 974        | a2fac6b66c84a6b46a9c58031fbab654 | EOG090C0A5R_2, EOG090C05S6_2, EOG090C0A3I_2                                                         
82     | GTR+G      | 1359       | be2b09dae503ec7c3a33b1b3cfa50408 | EOG090C05SZ_1, EOG090C08E3_1, EOG090C078W_1                                                         
83     | GTR+G      | 1158       | 4c4f04ff25d99f50dd49021d058612f4 | EOG090C05SZ_2, EOG090C0CNU_2, EOG090C078W_2                                                         
84     | GTR+G      | 805        | 90e784f71499fa41712791752cffd164 | EOG090C0DYT_1, EOG090C0ERA_1, EOG090C05V7_1                                                         
85     | GTR+G      | 1285       | 5bffa71021a172a10e38790785b3c364 | EOG090C06D6_2, EOG090C07R2_2, EOG090C05V7_2                                                         
86     | GTR+G      | 439        | 7395d45fa0b7d53d5502ae80c4992197 | EOG090C05VD_2                                                                                       
87     | GTR+G      | 577        | e7dac9eba77614e85c172814ea850760 | EOG090C05XW_1                                                                                       
88     | GTR+G      | 775        | b17f80254972db5a86d33b40c775400d | EOG090C05XW_2, EOG090C0BJ8_2                                                                        
89     | GTR+G      | 1083       | 4ce20d7442d02d1f9c55d0695a775c64 | EOG090C061N_1, EOG090C0BSS_1, EOG090C0CNR_1                                                         
90     | GTR+G      | 730        | 0b9be71503147bc19c15ff2186dcf019 | EOG090C061N_2, EOG090C0C82_2                                                                        
91     | GTR+G      | 742        | 342cb7e9499d6c2c88eaa73c24f07505 | EOG090C06D6_1, EOG090C0DVF_1                                                                        
92     | GTR+G      | 490        | 1f1e5cdffe2aebd9d6dffb344f2324b6 | EOG090C06DR_1                                                                                       
93     | GTR+G      | 852        | dff49bcaf830411d3cdf107640c2f341 | EOG090C06E3_1, EOG090C07DE_1                                                                        
94     | GTR+G      | 454        | d9dd6d82b723de81d28ad5d775b86fed | EOG090C06E3_2                                                                                       
95     | GTR+G      | 955        | 1ed4e716b96ebad9cc24ff4c30c7c52a | EOG090C0BIV_2, EOG090C0CI2_2, EOG090C06G0_2                                                         
96     | GTR+G      | 476        | 9026c1e4e728022f074be6fde85e15a3 | EOG090C06GH_2                                                                                       
97     | GTR+G      | 412        | 3865e908676dc8896a2a258f5ec98e7e | EOG090C06OU_1                                                                                       
98     | GTR+G      | 412        | ad414bbed4e998432ea5974a6d44a353 | EOG090C06OU_2                                                                                       
99     | GTR+G      | 763        | 616121d25b7f79633de014768d40b0b6 | EOG090C06TR_2, EOG090C0AJF_2                                                                        
100    | GTR+G      | 463        | e7cddc0fd5c5b39145a7fd294247b5d3 | EOG090C07A1_2                                                                                       
101    | GTR+G      | 989        | f130155a513de13e14acd4fb368ad5ca | EOG090C084P_2, EOG090C0CQ8_2, EOG090C07DE_2                                                         
102    | GTR+G      | 725        | a5e9457f26c46325827c852d46d3608a | EOG090C07E7_1                                                                                       
103    | GTR+G      | 725        | a5c408c2d2169bb06b63771a7f415d9d | EOG090C07E7_2                                                                                       
104    | GTR+G      | 1163       | a209815c0090e3664aca9fdaacf3a469 | EOG090C07QB_1                                                                                       
105    | GTR+G      | 1425       | c4af90e9845a9bcaa5983b29cea7dc8f | EOG090C07QB_2, EOG090C0B2X_2                                                                        
106    | GTR+G      | 402        | 4752424d3e5cf4a9e5c6e0baf519368a | EOG090C07R2_1                                                                                       
107    | GTR+G      | 833        | 99885cd63aaae8f62a6b8fa6788741a2 | EOG090C07T8_1, EOG090C0910_1                                                                        
108    | GTR+G      | 481        | 884066384e9dba0d316606c28085c33e | EOG090C07T8_2                                                                                       
109    | GTR+G      | 409        | 57989aefb132c6025dc72ec9510c1b13 | EOG090C07T9_1                                                                                       
110    | GTR+G      | 407        | 2c05db2a342967ffd3393ae1ddb7c2fd | EOG090C07YF_2                                                                                       
111    | GTR+G      | 460        | e9a468a12b109e46cf9502d8ac59dbc6 | EOG090C084B_1                                                                                       
112    | GTR+G      | 812        | 182dad5f3219135e4bf8f6adef79c9d1 | EOG090C0910_2, EOG090C084B_2                                                                        
113    | GTR+G      | 1084       | 88b341778d0b09d18cf87e945f0f57fe | EOG090C0DPN_2, EOG090C0D8Y_1, EOG090C08E3_2                                                         
114    | GTR+G      | 326        | e4623ffb98fb071440e8305deeabef14 | EOG090C08L3_1                                                                                       
115    | GTR+G      | 663        | 3124d514ad5ddc47bf87c1ddbeaf7f8b | EOG090C09SR_2, EOG090C08L3_2                                                                        
116    | GTR+G      | 624        | 9ee46dcf9b695cff7b124607b31cd871 | EOG090C08P2_1, EOG090C0AYM_1                                                                        
117    | GTR+G      | 774        | 10e0fe49069be165cf2c43502772aa58 | EOG090C09UD_1, EOG090C08Y7_1                                                                        
118    | GTR+G      | 225        | eb0cef97f750886435e274bd1f100b42 | EOG090C095H_2                                                                                       
119    | GTR+G      | 555        | 7a49c3d373073093f2089705c862bcd4 | EOG090C0BQZ_1, EOG090C0979_1                                                                        
120    | GTR+G      | 327        | 763bd3fd864ac26e5e9e1c6c627ed293 | EOG090C0979_2                                                                                       
121    | GTR+G      | 552        | afb20e655e8b23bbde4eed93a37a821c | EOG090C09EJ_2, EOG090C0A7Z_2                                                                        
122    | GTR+G      | 787        | b2b1c125924e9a9ad985395b5a6661d1 | EOG090C09SR_1, EOG090C0A7Z_1, EOG090C0CI2_1                                                         
123    | GTR+G      | 394        | 8f6860a9a1da34dd3d9861e7ff53addc | EOG090C09UD_2                                                                                       
124    | GTR+G      | 981        | 7f40abfb9fc0e42dce91a1e0f1243859 | EOG090C0CNU_1, EOG090C09VY_1                                                                        
125    | GTR+G      | 726        | 4476a8fc7ccbb389cd169439157c8763 | EOG090C09VY_2                                                                                       
126    | GTR+G      | 491        | 3eeba5d79d5c355a44d74d60bfa08b39 | EOG090C09YB_1                                                                                       
127    | GTR+G      | 491        | 48a203671e2757f29177747d8d642e76 | EOG090C09YB_2                                                                                       
128    | GTR+G      | 336        | a2982f27c8ffc828fcd39abc26411cfb | EOG090C09ZT_1                                                                                       
129    | GTR+G      | 546        | 73d5da6391cfc8d1ca456ac66e870d02 | EOG090C0CQ8_1, EOG090C0A3I_1                                                                        
130    | GTR+G      | 325        | f1b8f0eb4f6d4baaa1cadede6f0d10fb | EOG090C0A45_1                                                                                       
131    | GTR+G      | 325        | 7af04ab40fd40b61f3be95e84a3ed51c | EOG090C0A45_2                                                                                       
132    | GTR+G      | 563        | 8b2fd372444c2b07573c8a175589a85d | EOG090C0A5R_1, EOG090C0B6Z_2                                                                        
133    | GTR+G      | 333        | fafd008ad9ace49d91589fd968c80a44 | EOG090C0A64_1                                                                                       
134    | GTR+G      | 333        | 3a1fcb13ed189f6a5efac96fecf370be | EOG090C0A64_2                                                                                       
135    | GTR+G      | 304        | 7ef170edbc99651f6d6f80df9af6d8fc | EOG090C0A75_2                                                                                       
136    | GTR+G      | 333        | a0550a69259887e71c816fd91588a4d7 | EOG090C0A7L_2                                                                                       
137    | GTR+G      | 310        | a7de7ea4ef628e53c88525ead68b422a | EOG090C0A9Z_1                                                                                       
138    | GTR+G      | 310        | cd650ae8045c12ee154c2fdb5cce9ee2 | EOG090C0A9Z_2                                                                                       
139    | GTR+G      | 279        | 662501a5548c08d152c69ea885108416 | EOG090C0ACE_1                                                                                       
140    | GTR+G      | 349        | 2cc425b7555e45827d38d51bbb40d530 | EOG090C0AJF_1                                                                                       
141    | GTR+G      | 271        | cabb5fbc7d3f6c00e24a536ffea14823 | EOG090C0AYM_2                                                                                       
142    | GTR+G      | 683        | 3878d6077ed349a6e38f265001c39572 | EOG090C0E61_1, EOG090C0B0W_1                                                                        
143    | GTR+G      | 388        | 2d8c789e00d3f7f82e47f7717ca57ab3 | EOG090C0B0W_2                                                                                       
144    | GTR+G      | 249        | e658700aa4f0862f90b2e1063756e0f6 | EOG090C0B6Z_1                                                                                       
145    | GTR+G      | 290        | 8d39a31d6e60c529cd9dafbea8a88e0c | EOG090C0BFG_2                                                                                       
146    | GTR+G      | 221        | e425a501c12398a8d6659ee178faf987 | EOG090C0BHC_1                                                                                       
147    | GTR+G      | 491        | c7906852434979dd5551cd1544c9901a | EOG090C0CNR_2, EOG090C0BHC_2                                                                        
148    | GTR+G      | 198        | 7b0d6106fe1e3f87d5243cd91d87c1a7 | EOG090C0BJ8_1                                                                                       
149    | GTR+G      | 486        | d655bebbcd478e5ecfd1f0e1d7314fca | EOG090C0DZR_1, EOG090C0BJH_1                                                                        
150    | GTR+G      | 288        | ec225cf6b93b0e029293ad5ed79d7a53 | EOG090C0BJH_2                                                                                       
151    | GTR+G      | 442        | d4c6e9b62b0db65f6b18a9618f547ca8 | EOG090C0BQZ_2, EOG090C0CP2_2                                                                        
152    | GTR+G      | 316        | 0a70910db6fffa3d517e05c76714f627 | EOG090C0BSS_2                                                                                       
153    | GTR+G      | 734        | dab0656091474bcd6685a57525a46c0b | EOG090C0C28_1                                                                                       
154    | GTR+G      | 734        | 0a6b839a069abffc43871d058f8509df | EOG090C0C28_2                                                                                       
155    | GTR+G      | 233        | 7d457fa92609ac423dfe36cca0e5a9b7 | EOG090C0C82_1                                                                                       
156    | GTR+G      | 214        | 4f542090db1c8363026966a9686772f7 | EOG090C0CP2_1                                                                                       
157    | GTR+G      | 250        | 6940e72f786425724b3e214161323892 | EOG090C0D5X_2                                                                                       
158    | GTR+G      | 401        | 507cd7578aa0f286a82c26d562a4609e | EOG090C0D8Y_2                                                                                       
159    | GTR+G      | 345        | 5638fe92957e84b02e1cb1f0ad0db175 | EOG090C0DCG_1                                                                                       
160    | GTR+G      | 567        | 02149f4d313656d8ece5fa36a5eef838 | EOG090C0DCG_2, EOG090C0E0A_2                                                                        
161    | GTR+G      | 227        | 3ae274d641ad84c9bbc9ed3bd359e9a0 | EOG090C0DPN_1                                                                                       
162    | GTR+G      | 243        | 63e2db113a10e24335a28b50d85c29a4 | EOG090C0DVF_2                                                                                       
163    | GTR+G      | 198        | 248c4d54d489dfa6c8bfb9fccce1143e | EOG090C0DZR_2                                                                                       
164    | GTR+G      | 185        | 896f4f950e1e1f158dfe8f2e4d481fbd | EOG090C0E5P_1                                                                                       
165    | GTR+G      | 185        | d3af426e860d644f7eb93b66a552ac1d | EOG090C0E5P_2                                                                                       
166    | GTR+G      | 173        | bd7f5a1e5b07dc3336b9bed18e642ef3 | EOG090C0EDQ_1                                                                                       
167    | GTR+G      | 173        | 5ddef4edc0bd83cc40ba673b930673c9 | EOG090C0EDQ_2                                                                                       
168    | GTR+G      | 236        | cae18cca5ac05ac5bbffcca5e9b1d35e | EOG090C0EOX_2                                                                                       
169    | GTR+G      | 226        | d52550b1ba70e4ebd49083902983a62d | EOG090C0EQN_1                                                                                       
170    | GTR+G      | 226        | 5c16a3e4a0a8ea111d83a755675100f0 | EOG090C0EQN_2                                                                                       
171    | GTR+G      | 189        | 8158bdcff478ead7523efef5c440102c | EOG090C0FJ3_1                                                                                       
172    | GTR+G      | 189        | f27de324c46f04c19590f846fdf17225 | EOG090C0FJ3_2                                                                                       


Scheme Description in PartitionFinder format
