Scheme Name       : step_187
Scheme lnL        : -912310.5282287598
Scheme AIC        : 1829037.05646
Number of params  : 2208
Number of sites   : 206048
Number of subsets : 213

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
35     | GTR+G      | 971        | 4ed59c059d49921fb6dfaf27eed951e4 | EOG090C01QP_1                                                                                       
36     | GTR+G      | 1226       | 8c5b5fc4336f89e6e2353df95254ba93 | EOG090C01QP_2, EOG090C0ATW_2                                                                        
37     | GTR+G      | 565        | 6078670d7ee1adac047223418823018b | EOG090C01S4_1                                                                                       
38     | GTR+G      | 974        | c70ce0bc56ddf8ad2da768473c91520e | EOG090C07T9_2, EOG090C01S4_2                                                                        
39     | GTR+G      | 2634       | 96a06f43a91f7c0f0b50b2e618b3f8e5 | EOG090C0942_1, EOG090C01T7_1, EOG090C05L0_1, EOG090C053D_1                                          
40     | GTR+G      | 1755       | 6405e4069d1c3fbc4ddf784888729098 | EOG090C01T7_2, EOG090C037V_2                                                                        
41     | GTR+G      | 1581       | bc965c779c93e9dd6c3e8213aa3353f5 | EOG090C0ECL_1, EOG090C09EJ_1, EOG090C04RC_1, EOG090C01W9_1                                          
42     | GTR+G      | 420        | 11e3d371f1e9d201f062b334f211c52c | EOG090C01W9_2                                                                                       
43     | GTR+G      | 676        | 0f319b136d470009964a20a3f3fe4183 | EOG090C022Z_1                                                                                       
44     | GTR+G      | 676        | b439c4cba6d74fb6a91912526da651f6 | EOG090C022Z_2                                                                                       
45     | GTR+G      | 1229       | 823f122ec9dbf20bda245f667d87c4e4 | EOG090C027B_1, EOG090C03FJ_1                                                                        
46     | GTR+G      | 1038       | b35a476897f0c3a5fb124a0375c07acd | EOG090C027E_1                                                                                       
47     | GTR+G      | 1747       | ca27d8af631a5af3bca7e5c611804313 | EOG090C027E_2, EOG090C02JH_2                                                                        
48     | GTR+G      | 996        | a15d2021d7c813fc5bfc0acc80904325 | EOG090C02AS_1                                                                                       
49     | GTR+G      | 996        | 04bcfb5f5918572d79382fa7a1ed3172 | EOG090C02AS_2                                                                                       
50     | GTR+G      | 2286       | 37b2804145bb31c8aa9e489c2e8098ac | EOG090C03FG_1, EOG090C0AVW_1, EOG090C09HK_1, EOG090C02EK_1                                          
51     | GTR+G      | 875        | a71a9e02dbb82dde4fa489e5baf1ab7e | EOG090C02EK_2                                                                                       
52     | GTR+G      | 769        | 250d2344d290bf785315f9b237ea7eed | EOG090C02FU_1                                                                                       
53     | GTR+G      | 2039       | e08f0e0d36352122fcb1de238417e67f | EOG090C0CQ8_2, EOG090C065C_2, EOG090C02FU_2, EOG090C0612_2                                          
54     | GTR+G      | 1189       | 6464e3fdebdc0c1c0ae0f7cb4f63b3b7 | EOG090C05QZ_1, EOG090C02GG_1                                                                        
55     | GTR+G      | 1515       | 3f47f0ddb95f2d402c7ba0ae0fdf21f7 | EOG090C0A64_1, EOG090C02KW_1                                                                        
56     | GTR+G      | 663        | df1f0bc1447b8f7668c8c19f5c2e243d | EOG090C02QR_1                                                                                       
57     | GTR+G      | 1451       | 81c80acdf3cb99e9950581e6a2d898fe | EOG090C0C6Y_1, EOG090C02S2_1, EOG090C087X_1                                                         
58     | GTR+G      | 1411       | b435760f432d3ca0a1ea8ada2be50211 | EOG090C0DCG_2, EOG090C02S2_2, EOG090C0BO8_2                                                         
59     | GTR+G      | 958        | 937bcc57439f2ae3a7e1ad6bc068db26 | EOG090C02TX_1, EOG090C0BO8_1                                                                        
60     | GTR+G      | 1357       | 3f222b6dcfb5c6d121fd6656db21971b | EOG090C02TX_2, EOG090C042A_2                                                                        
61     | GTR+G      | 1555       | b21eaa2ae935f75aab60976e348c437f | EOG090C03F4_1, EOG090C06YQ_1, EOG090C02XJ_1                                                         
62     | GTR+G      | 1297       | 42e55ca6e4380a4ffdb2f185f1210149 | EOG090C0E61_2, EOG090C07A1_1, EOG090C02XJ_2                                                         
63     | GTR+G      | 1145       | 326afb6bca82184994a2d1a9d3e1f537 | EOG090C06G0_1, EOG090C031H_1                                                                        
64     | GTR+G      | 1647       | 55b35b3d5bc091e3db2fa352c725b482 | EOG090C05XW_2, EOG090C0AVW_2, EOG090C031H_2                                                         
65     | GTR+G      | 1138       | 609d818f6796c706bb78c81d063d0614 | EOG090C07FM_2, EOG090C031J_1                                                                        
66     | GTR+G      | 1228       | e1de3950a38f3e7403a7ddcd8daab0ca | EOG090C05G1_2, EOG090C031J_2                                                                        
67     | GTR+G      | 1837       | 378cd07280d29db46eb074a92747c488 | EOG090C0349_1, EOG090C0A7L_1, EOG090C03MY_1                                                         
68     | GTR+G      | 1145       | 0087adcbf68f2487631d8c1a6356aa8c | EOG090C0349_2, EOG090C09E0_2                                                                        
69     | GTR+G      | 1777       | 683f649413f58ce497b2070a391eecb5 | EOG090C08HD_1, EOG090C0D5X_1, EOG090C0775_1, EOG090C034S_1                                          
70     | GTR+G      | 976        | e23719e8a9ad8557275f0ff7482965bf | EOG090C07DE_2, EOG090C034S_2                                                                        
71     | GTR+G      | 1142       | 0ed2e2a5417bae048bc2106fa020a7b0 | EOG090C035W_2, EOG090C084P_2                                                                        
72     | GTR+G      | 1243       | 2ae0f6477ada4eecfcf7e29a0361cb31 | EOG090C07UF_1, EOG090C037V_1, EOG090C0B2X_1                                                         
73     | GTR+G      | 1039       | a1267240244f02fd86e83e3105face6f | EOG090C05S6_1, EOG090C039G_1                                                                        
74     | GTR+G      | 1002       | da4329ffb863cf0d8c1f6005292508b1 | EOG090C0BXY_2, EOG090C039G_2                                                                        
75     | GTR+G      | 1001       | 0ed5e876d1f020aca254f6032f0aa8fe | EOG090C06M4_2, EOG090C03FJ_2                                                                        
76     | GTR+G      | 1239       | e038cd30eb2b01ac0ca1934892f547be | EOG090C03MY_2, EOG090C05MB_2                                                                        
77     | GTR+G      | 782        | 9c28bf81219d36777cb482ff07458e14 | EOG090C0C96_1, EOG090C03OC_1                                                                        
78     | GTR+G      | 847        | 6a3bbb2410b5e395b62930a5d525e721 | EOG090C05V5_2, EOG090C03OC_2                                                                        
79     | GTR+G      | 1317       | a941b1cab20931b6190466a60953ea05 | EOG090C03Q4_1                                                                                       
80     | GTR+G      | 1317       | cbcd441d2531106642c535129f2b9acc | EOG090C03Q4_2                                                                                       
81     | GTR+G      | 300        | 65a16d5e6fb0faddf7af7b1faaf86857 | EOG090C03SO_1                                                                                       
82     | GTR+G      | 300        | d57b2f7f91c8fab9e951d2f85bcd0c86 | EOG090C03SO_2                                                                                       
83     | GTR+G      | 856        | b70c4872a16c57ea4b1ea56d1ee6ca58 | EOG090C0CUT_1, EOG090C03TA_1                                                                        
84     | GTR+G      | 1645       | f91d955980e48eac9568b285fc225b56 | EOG090C053D_2, EOG090C05A5_2, EOG090C03TA_2                                                         
85     | GTR+G      | 633        | 4b8c85eadc335e3d6b0db654d96c9892 | EOG090C042A_1                                                                                       
86     | GTR+G      | 1061       | d9fbe489b1afa8b9b30feaa01436ce06 | EOG090C048B_1, EOG090C0CQ8_1, EOG090C0A3I_1                                                         
87     | GTR+G      | 717        | bad13756db1ca61a87e3f3ba96f09240 | EOG090C04H0_1                                                                                       
88     | GTR+G      | 909        | 586997860bd6e65ce77ddc0abeddbf9e | EOG090C04H0_2, EOG090C0C6Y_2                                                                        
89     | GTR+G      | 611        | 87c0097ca0a3379fb2a0b8ce7cbb35a3 | EOG090C04IP_1                                                                                       
90     | GTR+G      | 964        | 1db907718c65bf3513288a58b044ca91 | EOG090C08P2_2, EOG090C04IP_2                                                                        
91     | GTR+G      | 599        | a7aff6a58a79c7be87324127497f628f | EOG090C04N7_1                                                                                       
92     | GTR+G      | 915        | 14f7a03c771ea5d1fde9b4183d9a6de3 | EOG090C05V5_1, EOG090C04QC_1                                                                        
93     | GTR+G      | 1791       | 7b4b1bc2bb0ca5846e43d96fb91fca5c | EOG090C0DPY_2, EOG090C0764_2, EOG090C0E0A_2, EOG090C04RC_2                                          
94     | GTR+G      | 868        | c6f01656f4871f07db912e32da41f070 | EOG090C04SN_1, EOG090C0A75_1                                                                        
95     | GTR+G      | 922        | 6c4f1fb672e0b093730a2d894bd36cfe | EOG090C08VL_2, EOG090C04SN_2                                                                        
96     | GTR+G      | 787        | 62cddf5bed7226574b47915ca1c6bf0c | EOG090C063X_1, EOG090C04TR_1                                                                        
97     | GTR+G      | 1536       | 7d146184ea6bf06dec86c68dead0e0a4 | EOG090C04V7_1, EOG090C0DPY_1, EOG090C065C_1                                                         
98     | GTR+G      | 802        | 0b91d1bace0d822695e14406189d650f | EOG090C04V7_2, EOG090C0ECL_2                                                                        
99     | GTR+G      | 1008       | 6767b43d4924921390f91f89e5d6aa52 | EOG090C050C_1, EOG090C06M4_1                                                                        
100    | GTR+G      | 537        | 2e8e0090a84ec95aa85362ec5c236e40 | EOG090C050C_2                                                                                       
101    | GTR+G      | 786        | 4290e2f85aeb66e08e9b63b37b4574b6 | EOG090C052V_1, EOG090C0EDQ_1                                                                        
102    | GTR+G      | 1425       | dab61c9ed2c9da502b4546748c6e0bb5 | EOG090C084B_2, EOG090C052V_2, EOG090C0910_2                                                         
103    | GTR+G      | 901        | de630f3c9395f2771234fcfb28bcaca6 | EOG090C0578_1, EOG090C06UT_1                                                                        
104    | GTR+G      | 909        | ece70b81621e7045832d52210d8c5550 | EOG090C0578_2, EOG090C05N2_2                                                                        
105    | GTR+G      | 876        | c51d310d626a56485199c55261a15d77 | EOG090C0BIV_1, EOG090C059D_1                                                                        
106    | GTR+G      | 1680       | c4af24d7daea8374a4728b80cfb65c35 | EOG090C0942_2, EOG090C063X_2, EOG090C059D_2, EOG090C08Y7_2                                          
107    | GTR+G      | 1145       | 8fdbd9c975d9cfcb737f06c56105796c | EOG090C0BFG_1, EOG090C05AA_1, EOG090C0EOX_1                                                         
108    | GTR+G      | 928        | 4db919a09dfe5e0c7e716304a863c46d | EOG090C05AA_2, EOG090C0CL1_2                                                                        
109    | GTR+G      | 1139       | ec46f5c62b84bdb3ab9db367539e1c20 | EOG090C05G1_1, EOG090C0ATW_1, EOG090C091S_1                                                         
110    | GTR+G      | 967        | cf50bcdff93eb9eacf8fe8d58c417035 | EOG090C05L0_2, EOG090C0853_2                                                                        
111    | GTR+G      | 1575       | 4f2832ebec42374075e0bb96d0eda3e8 | EOG090C05LN_1, EOG090C0A60_1, EOG090C084P_1, EOG090C05N2_1                                          
112    | GTR+G      | 736        | d0ae6c80822214c669b3263b434b756b | EOG090C09HK_2, EOG090C05LN_2                                                                        
113    | GTR+G      | 534        | 5b7e7bcd82ed0ded87e7d0e078e3e3d7 | EOG090C05MB_1                                                                                       
114    | GTR+G      | 665        | 75fbedefc210076c6ad0f0cc8303661b | EOG090C05QX_1, EOG090C06TR_1                                                                        
115    | GTR+G      | 958        | 995e06405a5d0f36f62003312a3d8b5c | EOG090C08IP_2, EOG090C05QX_2, EOG090C09ZT_2                                                         
116    | GTR+G      | 559        | 4052c48dd85ce5f834fb7ecd075c935d | EOG090C05QZ_2                                                                                       
117    | GTR+G      | 974        | d6d402800d71330d0e8a122885cc785d | EOG090C0A5R_2, EOG090C05S6_2, EOG090C0A3I_2                                                         
118    | GTR+G      | 1359       | f86f16139bc3d7f9f8559714f39ab37a | EOG090C05SZ_1, EOG090C078W_1, EOG090C08E3_1                                                         
119    | GTR+G      | 1599       | ef5a50796052ac7a7fe63d0f99505475 | EOG090C05SZ_2, EOG090C08HB_2, EOG090C0CNU_2, EOG090C078W_2                                          
120    | GTR+G      | 1007       | 61f03e5332d9af562db3b01499f36769 | EOG090C05V7_1, EOG090C0ERA_1, EOG090C0DYT_1, EOG090C0D62_1                                          
121    | GTR+G      | 1285       | ca79503f44b4ea578c0c3fd87143efa2 | EOG090C06D6_2, EOG090C07R2_2, EOG090C05V7_2                                                         
122    | GTR+G      | 439        | 163a102ae59536d2c6adb55c297001ac | EOG090C05VD_2                                                                                       
123    | GTR+G      | 873        | ba2298a55685796fd2b08d88a813b3d3 | EOG090C05XW_1, EOG090C0853_1                                                                        
124    | GTR+G      | 1490       | d6059bbd0fbe490a6771a36bc265ce74 | EOG090C07KD_1, EOG090C061N_1, EOG090C0CNR_1, EOG090C0BSS_1                                          
125    | GTR+G      | 742        | 48e4531cac2fd696d464b3bc9c05fe5d | EOG090C0DVF_1, EOG090C06D6_1                                                                        
126    | GTR+G      | 799        | ef75ef39520cab1ba84f38d40b57605c | EOG090C0CL1_1, EOG090C06DR_1                                                                        
127    | GTR+G      | 675        | 72f2d561400bccc2fe5948b03df25aa8 | EOG090C06DR_2, EOG090C0E5P_2                                                                        
128    | GTR+G      | 852        | 03759639116d7b3e715083801c836af7 | EOG090C07DE_1, EOG090C06E3_1                                                                        
129    | GTR+G      | 454        | 1a0f780a63389f1dd531e9bb1854cfc2 | EOG090C06E3_2                                                                                       
130    | GTR+G      | 1271       | 68c9c7a0f576a4e44e311ea6fe531228 | EOG090C0CI2_2, EOG090C06G0_2, EOG090C0BIV_2, EOG090C07UF_2                                          
131    | GTR+G      | 1346       | f97f3102598757b7c69df77aae4f6da3 | EOG090C08HB_1, EOG090C06GH_1, EOG090C07FM_1                                                         
132    | GTR+G      | 747        | 940e4468de4777d2013a1af180bb3851 | EOG090C0AYM_2, EOG090C06GH_2                                                                        
133    | GTR+G      | 412        | 6c30291ea146c476b32b32792cedcafc | EOG090C06OU_1                                                                                       
134    | GTR+G      | 412        | 5f4c3be54ab5a43b693eef61dd8c1a2c | EOG090C06OU_2                                                                                       
135    | GTR+G      | 414        | 8c86b5d042694b9416aa1b984822defa | EOG090C06TR_2                                                                                       
136    | GTR+G      | 1116       | 46c8bcd6a56992859a696e05ca81e8f0 | EOG090C0A60_2, EOG090C08HD_2, EOG090C06UT_2                                                         
137    | GTR+G      | 1111       | 5b17b952afa0b93698055da072d77508 | EOG090C07E7_1, EOG090C0737_1                                                                        
138    | GTR+G      | 872        | e3652c77b23fc4975a40d538efb09b17 | EOG090C08Y7_1, EOG090C0764_1                                                                        
139    | GTR+G      | 643        | 1317fd08507765340b01a0c8764c341b | EOG090C0775_2                                                                                       
140    | GTR+G      | 463        | 7f2dfd926b9b046c096372003eeda768 | EOG090C07A1_2                                                                                       
141    | GTR+G      | 812        | 37b6db17930f18d171838ee3371e4084 | EOG090C07AW_1, EOG090C07R2_1                                                                        
142    | GTR+G      | 653        | 4b71b4c7248feaab8246513965ab21b4 | EOG090C0DYT_2, EOG090C07AW_2                                                                        
143    | GTR+G      | 725        | a00267d6e6e83d921ad5a6e797518b35 | EOG090C07E7_2                                                                                       
144    | GTR+G      | 1135       | d42c7432f6ffc8defcc9052bc23822c0 | EOG090C07EK_1, EOG090C09SR_1, EOG090C08VL_1                                                         
145    | GTR+G      | 407        | 5d61e6079151c07de0ff7a607ca414f8 | EOG090C07KD_2                                                                                       
146    | GTR+G      | 1377       | 174870fff0fdfc9b4a5a1d294fbb5ff8 | EOG090C07QB_1, EOG090C0CP2_1                                                                        
147    | GTR+G      | 1425       | 500fe00253595b83198438f1e216c54b | EOG090C0B2X_2, EOG090C07QB_2                                                                        
148    | GTR+G      | 833        | 9e9b19329d9e0d535475f5ca45fd26fd | EOG090C0910_1, EOG090C07T8_1                                                                        
149    | GTR+G      | 908        | 7665bf3ea8d29792dccffc3977120967 | EOG090C07T8_2, EOG090C087X_2                                                                        
150    | GTR+G      | 409        | a4423018707cbf6d8593a79b0a8efb42 | EOG090C07T9_1                                                                                       
151    | GTR+G      | 407        | 57ed68d9dd0edafc62c9cc309bf6483e | EOG090C07YF_2                                                                                       
152    | GTR+G      | 460        | 699288081b18a41ed3e8ac2356d93b08 | EOG090C084B_1                                                                                       
153    | GTR+G      | 1084       | ae6706ce594df88e79320bb51aa16f8d | EOG090C0DPN_2, EOG090C0D8Y_1, EOG090C08E3_2                                                         
154    | GTR+G      | 398        | a7f7c377cf1bb37f87c229b7f2f51033 | EOG090C08GX_1                                                                                       
155    | GTR+G      | 398        | 145255217d71bbe79c322b8c65beb3be | EOG090C08GX_2                                                                                       
156    | GTR+G      | 326        | 11d5fe0a9c77bf9401d592accf2f4084 | EOG090C08L3_1                                                                                       
157    | GTR+G      | 663        | 2dd21728559d7aec72095fae8e47b6af | EOG090C09SR_2, EOG090C08L3_2                                                                        
158    | GTR+G      | 857        | 6c86f08e58ca92532341fe5deb6d67bd | EOG090C0C82_1, EOG090C0AYM_1, EOG090C08P2_1                                                         
159    | GTR+G      | 714        | 97983f0a7943ac6aad9fe115ff177fa8 | EOG090C0AJF_2, EOG090C091S_2                                                                        
160    | GTR+G      | 225        | 95336069919153a202661fe2d1be46d2 | EOG090C095H_2                                                                                       
161    | GTR+G      | 555        | 268fdfcca86a78d17529056f80a5907f | EOG090C0979_1, EOG090C0BQZ_1                                                                        
162    | GTR+G      | 327        | aab5e32169ba1972c5c5ac3cb1e24087 | EOG090C0979_2                                                                                       
163    | GTR+G      | 552        | 75d841d4d3dd3686997f2e6f59ba5ad7 | EOG090C09EJ_2, EOG090C0A7Z_2                                                                        
164    | GTR+G      | 263        | e91afe2f1ef97556d63dd3dbb4c92720 | EOG090C09G2_1                                                                                       
165    | GTR+G      | 518        | e06b8d8fc7ca88b3dc0682b612f3f8f3 | EOG090C09G2_2, EOG090C09U6_2                                                                        
166    | GTR+G      | 394        | 78d831f186ab0fc9bac123277ede4cff | EOG090C09UD_1                                                                                       
167    | GTR+G      | 394        | 6b56c655034087106ba7351b12f3267d | EOG090C09UD_2                                                                                       
168    | GTR+G      | 981        | b20122030d4aacd078c941ecb7c47482 | EOG090C09VY_1, EOG090C0CNU_1                                                                        
169    | GTR+G      | 726        | 90bf5df451e4e0d1ac25c556ed716ab8 | EOG090C09VY_2                                                                                       
170    | GTR+G      | 491        | 9defb3d0b460cd9137f4c87a27a34229 | EOG090C09YB_1                                                                                       
171    | GTR+G      | 491        | f3ccb1a160a2afb6ace3166ca593569e | EOG090C09YB_2                                                                                       
172    | GTR+G      | 336        | 96cf60e053823605ec826c8dfb6da29e | EOG090C09ZT_1                                                                                       
173    | GTR+G      | 325        | e02cc03c54d06eddc4615edc98496a04 | EOG090C0A45_1                                                                                       
174    | GTR+G      | 890        | f39ea0714e45a35ced0daf28e451b888 | EOG090C0CWR_2, EOG090C0A45_2, EOG090C0A9E_2                                                         
175    | GTR+G      | 563        | 6796bf79fd02dc15b878f78c449e69b1 | EOG090C0B6Z_2, EOG090C0A5R_1                                                                        
176    | GTR+G      | 333        | e826a19f7f928694da61138f0113c4c7 | EOG090C0A64_2                                                                                       
177    | GTR+G      | 304        | c04360b46778c58624a54d1c67d861ae | EOG090C0A75_2                                                                                       
178    | GTR+G      | 333        | 3c92c5ac253a389443ecc906f9399bb8 | EOG090C0A7L_2                                                                                       
179    | GTR+G      | 450        | a7213a4d62ff78237d56c292068f40c5 | EOG090C0CI2_1, EOG090C0A7Z_1                                                                        
180    | GTR+G      | 1064       | 4e844671ad0eea68c13c5868796b7642 | EOG090C0C28_1, EOG090C0A9E_1                                                                        
181    | GTR+G      | 310        | b300e259149d4c667b2b008ab6dcdd30 | EOG090C0A9Z_1                                                                                       
182    | GTR+G      | 310        | f229b028235c8b67ce73968120b7743e | EOG090C0A9Z_2                                                                                       
183    | GTR+G      | 279        | f2e7dead539d0c0788df30770649d1d6 | EOG090C0ACE_1                                                                                       
184    | GTR+G      | 178        | 455b21c07aa270f5820a89cc89257f8b | EOG090C0AFE_1                                                                                       
185    | GTR+G      | 178        | 03c30a9599500213f4dfc34a8b73a975 | EOG090C0AFE_2                                                                                       
186    | GTR+G      | 560        | 73276712517e6a70726cf4dca6b7d8de | EOG090C0AJF_1, EOG090C0D12_1                                                                        
187    | GTR+G      | 683        | 643c2c06042535b9febe6b816a11e3eb | EOG090C0E61_1, EOG090C0B0W_1                                                                        
188    | GTR+G      | 388        | 30e4ab91fff6430c2784fd1ecc3878ca | EOG090C0B0W_2                                                                                       
189    | GTR+G      | 249        | 2052c0869efef3df2509bdb463aac0db | EOG090C0B6Z_1                                                                                       
190    | GTR+G      | 290        | 62b2269c8ce1ca2f9afb4f1b0ec707e4 | EOG090C0BFG_2                                                                                       
191    | GTR+G      | 419        | b10e69daf0b0c4303c9c78f1d6d536b6 | EOG090C0DZR_2, EOG090C0BHC_2                                                                        
192    | GTR+G      | 198        | 5b5ac5e759045d413d5fbbc3f055166c | EOG090C0BJ8_1                                                                                       
193    | GTR+G      | 409        | 0b5937e8358bce59645c1c769a0cc114 | EOG090C0BJ8_2, EOG090C0D12_2                                                                        
194    | GTR+G      | 486        | d155222af2cc7b9e590b31a18fd810dd | EOG090C0BJH_1, EOG090C0DZR_1                                                                        
195    | GTR+G      | 288        | 9e8dfb8bd54b347d37f21dcc172d2ef7 | EOG090C0BJH_2                                                                                       
196    | GTR+G      | 442        | b663ef97dd21ddc6b98a3a6ce5a03c49 | EOG090C0CP2_2, EOG090C0BQZ_2                                                                        
197    | GTR+G      | 586        | b42544f8877c7cbebc8e3cf880c1da79 | EOG090C0CNR_2, EOG090C0BSS_2                                                                        
198    | GTR+G      | 734        | 350775a5768eae4261311deae5c4209f | EOG090C0C28_2                                                                                       
199    | GTR+G      | 320        | 2d47629a5c2f6bd8c4fe9d7bf7ca4545 | EOG090C0C96_2                                                                                       
200    | GTR+G      | 439        | a1ea12a1950d7e378c0c89a508d57d29 | EOG090C0D62_2, EOG090C0CUT_2                                                                        
201    | GTR+G      | 235        | 38d21f9e0173ac6dbd6bd016aad687fb | EOG090C0CWR_1                                                                                       
202    | GTR+G      | 250        | 7354cfe444413aebd8c4fc6583e72e10 | EOG090C0D5X_2                                                                                       
203    | GTR+G      | 401        | c27ef4f617e485e29c9e2ab8931285b3 | EOG090C0D8Y_2                                                                                       
204    | GTR+G      | 345        | 2201c98a2a82a335ea62f8f88d1beca7 | EOG090C0DCG_1                                                                                       
205    | GTR+G      | 227        | 3a07a4585b4397646feecfd0bf48b364 | EOG090C0DPN_1                                                                                       
206    | GTR+G      | 243        | 81cc60911600cff90ba34699f3c7a315 | EOG090C0DVF_2                                                                                       
207    | GTR+G      | 185        | 49612785880893330cefe96187edd71d | EOG090C0E5P_1                                                                                       
208    | GTR+G      | 173        | 9a722de54bee2a744960372c9a654912 | EOG090C0EDQ_2                                                                                       
209    | GTR+G      | 236        | 9476a09a130d231fdec14c9ef1a4da22 | EOG090C0EOX_2                                                                                       
210    | GTR+G      | 226        | 4a4b03b4f57256dd53576f6068843865 | EOG090C0EQN_1                                                                                       
211    | GTR+G      | 226        | 98367b003419856a17da0fdf0915b541 | EOG090C0EQN_2                                                                                       
212    | GTR+G      | 189        | 8fa3f23eacecdf5c37c896afda164b87 | EOG090C0FJ3_1                                                                                       
213    | GTR+G      | 189        | f217edc735f17c7247e27b65f65d9d32 | EOG090C0FJ3_2                                                                                       


Scheme Description in PartitionFinder format
