Scheme Name       : step_217
Scheme lnL        : -912539.0779724121
Scheme AIC        : 1828894.15594
Number of params  : 1908
Number of sites   : 206048
Number of subsets : 183

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
30     | GTR+G      | 1884       | 6071a20b880429f4974c806f1e7eb67f | EOG090C027B_2, EOG090C01M7_2                                                                        
31     | GTR+G      | 1577       | dc4065239ce3bf6521a71889a9749b0a | EOG090C01NW_2, EOG090C01O3_2                                                                        
32     | GTR+G      | 2135       | d1eb12681cd773428212a8c1e63773da | EOG090C07EK_2, EOG090C01O8_2, EOG090C04QC_2, EOG090C048B_2                                          
33     | GTR+G      | 971        | 4ed59c059d49921fb6dfaf27eed951e4 | EOG090C01QP_1                                                                                       
34     | GTR+G      | 1226       | 8c5b5fc4336f89e6e2353df95254ba93 | EOG090C01QP_2, EOG090C0ATW_2                                                                        
35     | GTR+G      | 1347       | 9ef73444ed10f09bd529fff5ba3c6d99 | EOG090C01S4_1, EOG090C0C96_1, EOG090C03OC_1                                                         
36     | GTR+G      | 974        | c70ce0bc56ddf8ad2da768473c91520e | EOG090C07T9_2, EOG090C01S4_2                                                                        
37     | GTR+G      | 2634       | 96a06f43a91f7c0f0b50b2e618b3f8e5 | EOG090C0942_1, EOG090C01T7_1, EOG090C05L0_1, EOG090C053D_1                                          
38     | GTR+G      | 1755       | 6405e4069d1c3fbc4ddf784888729098 | EOG090C01T7_2, EOG090C037V_2                                                                        
39     | GTR+G      | 1581       | bc965c779c93e9dd6c3e8213aa3353f5 | EOG090C0ECL_1, EOG090C09EJ_1, EOG090C04RC_1, EOG090C01W9_1                                          
40     | GTR+G      | 420        | 11e3d371f1e9d201f062b334f211c52c | EOG090C01W9_2                                                                                       
41     | GTR+G      | 676        | 0f319b136d470009964a20a3f3fe4183 | EOG090C022Z_1                                                                                       
42     | GTR+G      | 676        | b439c4cba6d74fb6a91912526da651f6 | EOG090C022Z_2                                                                                       
43     | GTR+G      | 1229       | 823f122ec9dbf20bda245f667d87c4e4 | EOG090C027B_1, EOG090C03FJ_1                                                                        
44     | GTR+G      | 1038       | b35a476897f0c3a5fb124a0375c07acd | EOG090C027E_1                                                                                       
45     | GTR+G      | 2863       | 6c7dde87a828c59453d071f18619b3cd | EOG090C027E_2, EOG090C02JH_2, EOG090C0A60_2, EOG090C08HD_2, EOG090C06UT_2                           
46     | GTR+G      | 1738       | 7c412bc6d214d67918e1edc7e2c6a158 | EOG090C02AS_1, EOG090C0DVF_1, EOG090C06D6_1                                                         
47     | GTR+G      | 996        | 04bcfb5f5918572d79382fa7a1ed3172 | EOG090C02AS_2                                                                                       
48     | GTR+G      | 2286       | 37b2804145bb31c8aa9e489c2e8098ac | EOG090C03FG_1, EOG090C0AVW_1, EOG090C09HK_1, EOG090C02EK_1                                          
49     | GTR+G      | 875        | a71a9e02dbb82dde4fa489e5baf1ab7e | EOG090C02EK_2                                                                                       
50     | GTR+G      | 1777       | 1aa8fefa3c6c0cc1483f65c69f8ab62f | EOG090C02FU_1, EOG090C050C_1, EOG090C06M4_1                                                         
51     | GTR+G      | 2039       | e08f0e0d36352122fcb1de238417e67f | EOG090C0CQ8_2, EOG090C065C_2, EOG090C02FU_2, EOG090C0612_2                                          
52     | GTR+G      | 1189       | 6464e3fdebdc0c1c0ae0f7cb4f63b3b7 | EOG090C05QZ_1, EOG090C02GG_1                                                                        
53     | GTR+G      | 1515       | 3f47f0ddb95f2d402c7ba0ae0fdf21f7 | EOG090C0A64_1, EOG090C02KW_1                                                                        
54     | GTR+G      | 1451       | 81c80acdf3cb99e9950581e6a2d898fe | EOG090C0C6Y_1, EOG090C02S2_1, EOG090C087X_1                                                         
55     | GTR+G      | 1948       | b6b14a3e929c4ebbbdf614bf4926bc2c | EOG090C050C_2, EOG090C0DCG_2, EOG090C02S2_2, EOG090C0BO8_2                                          
56     | GTR+G      | 2103       | be81b4b54cfc623ad0110e70506c81a1 | EOG090C06G0_1, EOG090C031H_1, EOG090C02TX_1, EOG090C0BO8_1                                          
57     | GTR+G      | 3037       | beb9e1f2ce11429c0d3ccc51b4fbbf17 | EOG090C02TX_2, EOG090C042A_2, EOG090C0942_2, EOG090C063X_2, EOG090C059D_2, EOG090C08Y7_2            
58     | GTR+G      | 2470       | 3a6a77c89c7fdf288869669afc2404a9 | EOG090C05V5_1, EOG090C04QC_1, EOG090C03F4_1, EOG090C06YQ_1, EOG090C02XJ_1                           
59     | GTR+G      | 1297       | 42e55ca6e4380a4ffdb2f185f1210149 | EOG090C0E61_2, EOG090C07A1_1, EOG090C02XJ_2                                                         
60     | GTR+G      | 1647       | 55b35b3d5bc091e3db2fa352c725b482 | EOG090C05XW_2, EOG090C0AVW_2, EOG090C031H_2                                                         
61     | GTR+G      | 1228       | e1de3950a38f3e7403a7ddcd8daab0ca | EOG090C05G1_2, EOG090C031J_2                                                                        
62     | GTR+G      | 1837       | 378cd07280d29db46eb074a92747c488 | EOG090C0349_1, EOG090C0A7L_1, EOG090C03MY_1                                                         
63     | GTR+G      | 1145       | 0087adcbf68f2487631d8c1a6356aa8c | EOG090C0349_2, EOG090C09E0_2                                                                        
64     | GTR+G      | 1777       | 683f649413f58ce497b2070a391eecb5 | EOG090C08HD_1, EOG090C0D5X_1, EOG090C0775_1, EOG090C034S_1                                          
65     | GTR+G      | 976        | e23719e8a9ad8557275f0ff7482965bf | EOG090C07DE_2, EOG090C034S_2                                                                        
66     | GTR+G      | 1142       | 0ed2e2a5417bae048bc2106fa020a7b0 | EOG090C035W_2, EOG090C084P_2                                                                        
67     | GTR+G      | 2116       | c2a2ab9e5195867fde4ec2078c59f15a | EOG090C05XW_1, EOG090C0853_1, EOG090C07UF_1, EOG090C037V_1, EOG090C0B2X_1                           
68     | GTR+G      | 1039       | a1267240244f02fd86e83e3105face6f | EOG090C05S6_1, EOG090C039G_1                                                                        
69     | GTR+G      | 2003       | bb72b4865912c5ab003c4adc83de30e6 | EOG090C0BXY_2, EOG090C039G_2, EOG090C06M4_2, EOG090C03FJ_2                                          
70     | GTR+G      | 1239       | e038cd30eb2b01ac0ca1934892f547be | EOG090C03MY_2, EOG090C05MB_2                                                                        
71     | GTR+G      | 1500       | fb1870738d15ab84873513fbdc42b7d6 | EOG090C0DYT_2, EOG090C07AW_2, EOG090C05V5_2, EOG090C03OC_2                                          
72     | GTR+G      | 1317       | a941b1cab20931b6190466a60953ea05 | EOG090C03Q4_1                                                                                       
73     | GTR+G      | 1317       | cbcd441d2531106642c535129f2b9acc | EOG090C03Q4_2                                                                                       
74     | GTR+G      | 300        | 65a16d5e6fb0faddf7af7b1faaf86857 | EOG090C03SO_1                                                                                       
75     | GTR+G      | 300        | d57b2f7f91c8fab9e951d2f85bcd0c86 | EOG090C03SO_2                                                                                       
76     | GTR+G      | 856        | b70c4872a16c57ea4b1ea56d1ee6ca58 | EOG090C0CUT_1, EOG090C03TA_1                                                                        
77     | GTR+G      | 1645       | f91d955980e48eac9568b285fc225b56 | EOG090C053D_2, EOG090C05A5_2, EOG090C03TA_2                                                         
78     | GTR+G      | 633        | 4b8c85eadc335e3d6b0db654d96c9892 | EOG090C042A_1                                                                                       
79     | GTR+G      | 1061       | d9fbe489b1afa8b9b30feaa01436ce06 | EOG090C048B_1, EOG090C0CQ8_1, EOG090C0A3I_1                                                         
80     | GTR+G      | 1684       | 5c42e9883ea4a5c16ce3c0bcd0e1b0a6 | EOG090C04H0_1, EOG090C05L0_2, EOG090C0853_2                                                         
81     | GTR+G      | 1310       | e7ac57f00f07d905d10757a6843ffffb | EOG090C0D8Y_2, EOG090C04H0_2, EOG090C0C6Y_2                                                         
82     | GTR+G      | 611        | 87c0097ca0a3379fb2a0b8ce7cbb35a3 | EOG090C04IP_1                                                                                       
83     | GTR+G      | 964        | 1db907718c65bf3513288a58b044ca91 | EOG090C08P2_2, EOG090C04IP_2                                                                        
84     | GTR+G      | 599        | a7aff6a58a79c7be87324127497f628f | EOG090C04N7_1                                                                                       
85     | GTR+G      | 1791       | 7b4b1bc2bb0ca5846e43d96fb91fca5c | EOG090C0DPY_2, EOG090C0764_2, EOG090C0E0A_2, EOG090C04RC_2                                          
86     | GTR+G      | 868        | c6f01656f4871f07db912e32da41f070 | EOG090C04SN_1, EOG090C0A75_1                                                                        
87     | GTR+G      | 922        | 6c4f1fb672e0b093730a2d894bd36cfe | EOG090C08VL_2, EOG090C04SN_2                                                                        
88     | GTR+G      | 1014       | 794ba204c574604626329e6efaaecaa3 | EOG090C0DPN_1, EOG090C063X_1, EOG090C04TR_1                                                         
89     | GTR+G      | 1536       | 7d146184ea6bf06dec86c68dead0e0a4 | EOG090C04V7_1, EOG090C0DPY_1, EOG090C065C_1                                                         
90     | GTR+G      | 802        | 0b91d1bace0d822695e14406189d650f | EOG090C04V7_2, EOG090C0ECL_2                                                                        
91     | GTR+G      | 786        | 4290e2f85aeb66e08e9b63b37b4574b6 | EOG090C052V_1, EOG090C0EDQ_1                                                                        
92     | GTR+G      | 1425       | dab61c9ed2c9da502b4546748c6e0bb5 | EOG090C084B_2, EOG090C052V_2, EOG090C0910_2                                                         
93     | GTR+G      | 901        | de630f3c9395f2771234fcfb28bcaca6 | EOG090C0578_1, EOG090C06UT_1                                                                        
94     | GTR+G      | 909        | ece70b81621e7045832d52210d8c5550 | EOG090C0578_2, EOG090C05N2_2                                                                        
95     | GTR+G      | 876        | c51d310d626a56485199c55261a15d77 | EOG090C0BIV_1, EOG090C059D_1                                                                        
96     | GTR+G      | 1145       | 8fdbd9c975d9cfcb737f06c56105796c | EOG090C0BFG_1, EOG090C05AA_1, EOG090C0EOX_1                                                         
97     | GTR+G      | 1232       | 2bfa406eb37314264bca86ebb8044522 | EOG090C0A75_2, EOG090C05AA_2, EOG090C0CL1_2                                                         
98     | GTR+G      | 1139       | ec46f5c62b84bdb3ab9db367539e1c20 | EOG090C05G1_1, EOG090C0ATW_1, EOG090C091S_1                                                         
99     | GTR+G      | 1575       | 4f2832ebec42374075e0bb96d0eda3e8 | EOG090C05LN_1, EOG090C0A60_1, EOG090C084P_1, EOG090C05N2_1                                          
100    | GTR+G      | 736        | d0ae6c80822214c669b3263b434b756b | EOG090C09HK_2, EOG090C05LN_2                                                                        
101    | GTR+G      | 534        | 5b7e7bcd82ed0ded87e7d0e078e3e3d7 | EOG090C05MB_1                                                                                       
102    | GTR+G      | 665        | 75fbedefc210076c6ad0f0cc8303661b | EOG090C05QX_1, EOG090C06TR_1                                                                        
103    | GTR+G      | 958        | 995e06405a5d0f36f62003312a3d8b5c | EOG090C08IP_2, EOG090C05QX_2, EOG090C09ZT_2                                                         
104    | GTR+G      | 559        | 4052c48dd85ce5f834fb7ecd075c935d | EOG090C05QZ_2                                                                                       
105    | GTR+G      | 974        | d6d402800d71330d0e8a122885cc785d | EOG090C0A5R_2, EOG090C05S6_2, EOG090C0A3I_2                                                         
106    | GTR+G      | 1359       | f86f16139bc3d7f9f8559714f39ab37a | EOG090C05SZ_1, EOG090C078W_1, EOG090C08E3_1                                                         
107    | GTR+G      | 1599       | ef5a50796052ac7a7fe63d0f99505475 | EOG090C05SZ_2, EOG090C08HB_2, EOG090C0CNU_2, EOG090C078W_2                                          
108    | GTR+G      | 1007       | 61f03e5332d9af562db3b01499f36769 | EOG090C05V7_1, EOG090C0ERA_1, EOG090C0DYT_1, EOG090C0D62_1                                          
109    | GTR+G      | 1285       | ca79503f44b4ea578c0c3fd87143efa2 | EOG090C06D6_2, EOG090C07R2_2, EOG090C05V7_2                                                         
110    | GTR+G      | 439        | 163a102ae59536d2c6adb55c297001ac | EOG090C05VD_2                                                                                       
111    | GTR+G      | 1490       | d6059bbd0fbe490a6771a36bc265ce74 | EOG090C07KD_1, EOG090C061N_1, EOG090C0CNR_1, EOG090C0BSS_1                                          
112    | GTR+G      | 799        | ef75ef39520cab1ba84f38d40b57605c | EOG090C0CL1_1, EOG090C06DR_1                                                                        
113    | GTR+G      | 675        | 72f2d561400bccc2fe5948b03df25aa8 | EOG090C06DR_2, EOG090C0E5P_2                                                                        
114    | GTR+G      | 1101       | 373fe5fe6cef1ac9238b74d8a3e75bc8 | EOG090C0B6Z_1, EOG090C07DE_1, EOG090C06E3_1                                                         
115    | GTR+G      | 454        | 1a0f780a63389f1dd531e9bb1854cfc2 | EOG090C06E3_2                                                                                       
116    | GTR+G      | 1271       | 68c9c7a0f576a4e44e311ea6fe531228 | EOG090C0CI2_2, EOG090C06G0_2, EOG090C0BIV_2, EOG090C07UF_2                                          
117    | GTR+G      | 1346       | f97f3102598757b7c69df77aae4f6da3 | EOG090C08HB_1, EOG090C06GH_1, EOG090C07FM_1                                                         
118    | GTR+G      | 747        | 940e4468de4777d2013a1af180bb3851 | EOG090C0AYM_2, EOG090C06GH_2                                                                        
119    | GTR+G      | 412        | 6c30291ea146c476b32b32792cedcafc | EOG090C06OU_1                                                                                       
120    | GTR+G      | 412        | 5f4c3be54ab5a43b693eef61dd8c1a2c | EOG090C06OU_2                                                                                       
121    | GTR+G      | 1128       | 102aa5caf7ab1950ed342dae1db4440d | EOG090C06TR_2, EOG090C0AJF_2, EOG090C091S_2                                                         
122    | GTR+G      | 1111       | 5b17b952afa0b93698055da072d77508 | EOG090C07E7_1, EOG090C0737_1                                                                        
123    | GTR+G      | 1266       | 8e12c679974a99875d2b17287886cea0 | EOG090C09UD_1, EOG090C08Y7_1, EOG090C0764_1                                                         
124    | GTR+G      | 643        | 1317fd08507765340b01a0c8764c341b | EOG090C0775_2                                                                                       
125    | GTR+G      | 463        | 7f2dfd926b9b046c096372003eeda768 | EOG090C07A1_2                                                                                       
126    | GTR+G      | 1221       | dbef920e3d2857b6c2b8a7e2f76fb2a2 | EOG090C07T9_1, EOG090C07AW_1, EOG090C07R2_1                                                         
127    | GTR+G      | 725        | a00267d6e6e83d921ad5a6e797518b35 | EOG090C07E7_2                                                                                       
128    | GTR+G      | 1135       | d42c7432f6ffc8defcc9052bc23822c0 | EOG090C07EK_1, EOG090C09SR_1, EOG090C08VL_1                                                         
129    | GTR+G      | 993        | a8617d739754e3df1b0f0821b2721cd5 | EOG090C07KD_2, EOG090C0CNR_2, EOG090C0BSS_2                                                         
130    | GTR+G      | 1640       | 9971451dc24a678e8373f7c0d471070f | EOG090C09G2_1, EOG090C07QB_1, EOG090C0CP2_1                                                         
131    | GTR+G      | 1425       | 500fe00253595b83198438f1e216c54b | EOG090C0B2X_2, EOG090C07QB_2                                                                        
132    | GTR+G      | 833        | 9e9b19329d9e0d535475f5ca45fd26fd | EOG090C0910_1, EOG090C07T8_1                                                                        
133    | GTR+G      | 908        | 7665bf3ea8d29792dccffc3977120967 | EOG090C07T8_2, EOG090C087X_2                                                                        
134    | GTR+G      | 407        | 57ed68d9dd0edafc62c9cc309bf6483e | EOG090C07YF_2                                                                                       
135    | GTR+G      | 460        | 699288081b18a41ed3e8ac2356d93b08 | EOG090C084B_1                                                                                       
136    | GTR+G      | 1084       | ae6706ce594df88e79320bb51aa16f8d | EOG090C0DPN_2, EOG090C0D8Y_1, EOG090C08E3_2                                                         
137    | GTR+G      | 398        | a7f7c377cf1bb37f87c229b7f2f51033 | EOG090C08GX_1                                                                                       
138    | GTR+G      | 398        | 145255217d71bbe79c322b8c65beb3be | EOG090C08GX_2                                                                                       
139    | GTR+G      | 326        | 11d5fe0a9c77bf9401d592accf2f4084 | EOG090C08L3_1                                                                                       
140    | GTR+G      | 899        | 7f97b2d8f4bab5078eac948ac483ab6c | EOG090C0EOX_2, EOG090C09SR_2, EOG090C08L3_2                                                         
141    | GTR+G      | 857        | 6c86f08e58ca92532341fe5deb6d67bd | EOG090C0C82_1, EOG090C0AYM_1, EOG090C08P2_1                                                         
142    | GTR+G      | 225        | 95336069919153a202661fe2d1be46d2 | EOG090C095H_2                                                                                       
143    | GTR+G      | 790        | d86ee24bdd0cfa8524390316b8666aec | EOG090C0CWR_1, EOG090C0979_1, EOG090C0BQZ_1                                                         
144    | GTR+G      | 327        | aab5e32169ba1972c5c5ac3cb1e24087 | EOG090C0979_2                                                                                       
145    | GTR+G      | 552        | 75d841d4d3dd3686997f2e6f59ba5ad7 | EOG090C09EJ_2, EOG090C0A7Z_2                                                                        
146    | GTR+G      | 518        | e06b8d8fc7ca88b3dc0682b612f3f8f3 | EOG090C09G2_2, EOG090C09U6_2                                                                        
147    | GTR+G      | 981        | b20122030d4aacd078c941ecb7c47482 | EOG090C09VY_1, EOG090C0CNU_1                                                                        
148    | GTR+G      | 726        | 90bf5df451e4e0d1ac25c556ed716ab8 | EOG090C09VY_2                                                                                       
149    | GTR+G      | 491        | f3ccb1a160a2afb6ace3166ca593569e | EOG090C09YB_2                                                                                       
150    | GTR+G      | 336        | 96cf60e053823605ec826c8dfb6da29e | EOG090C09ZT_1                                                                                       
151    | GTR+G      | 604        | 228713f926fae3324e881a5041aa589f | EOG090C0A45_1, EOG090C0ACE_1                                                                        
152    | GTR+G      | 890        | f39ea0714e45a35ced0daf28e451b888 | EOG090C0CWR_2, EOG090C0A45_2, EOG090C0A9E_2                                                         
153    | GTR+G      | 563        | 6796bf79fd02dc15b878f78c449e69b1 | EOG090C0B6Z_2, EOG090C0A5R_1                                                                        
154    | GTR+G      | 333        | e826a19f7f928694da61138f0113c4c7 | EOG090C0A64_2                                                                                       
155    | GTR+G      | 333        | 3c92c5ac253a389443ecc906f9399bb8 | EOG090C0A7L_2                                                                                       
156    | GTR+G      | 450        | a7213a4d62ff78237d56c292068f40c5 | EOG090C0CI2_1, EOG090C0A7Z_1                                                                        
157    | GTR+G      | 1064       | 4e844671ad0eea68c13c5868796b7642 | EOG090C0C28_1, EOG090C0A9E_1                                                                        
158    | GTR+G      | 310        | b300e259149d4c667b2b008ab6dcdd30 | EOG090C0A9Z_1                                                                                       
159    | GTR+G      | 310        | f229b028235c8b67ce73968120b7743e | EOG090C0A9Z_2                                                                                       
160    | GTR+G      | 178        | 455b21c07aa270f5820a89cc89257f8b | EOG090C0AFE_1                                                                                       
161    | GTR+G      | 178        | 03c30a9599500213f4dfc34a8b73a975 | EOG090C0AFE_2                                                                                       
162    | GTR+G      | 560        | 73276712517e6a70726cf4dca6b7d8de | EOG090C0AJF_1, EOG090C0D12_1                                                                        
163    | GTR+G      | 683        | 643c2c06042535b9febe6b816a11e3eb | EOG090C0E61_1, EOG090C0B0W_1                                                                        
164    | GTR+G      | 388        | 30e4ab91fff6430c2784fd1ecc3878ca | EOG090C0B0W_2                                                                                       
165    | GTR+G      | 290        | 62b2269c8ce1ca2f9afb4f1b0ec707e4 | EOG090C0BFG_2                                                                                       
166    | GTR+G      | 419        | b10e69daf0b0c4303c9c78f1d6d536b6 | EOG090C0DZR_2, EOG090C0BHC_2                                                                        
167    | GTR+G      | 198        | 5b5ac5e759045d413d5fbbc3f055166c | EOG090C0BJ8_1                                                                                       
168    | GTR+G      | 409        | 0b5937e8358bce59645c1c769a0cc114 | EOG090C0BJ8_2, EOG090C0D12_2                                                                        
169    | GTR+G      | 486        | d155222af2cc7b9e590b31a18fd810dd | EOG090C0BJH_1, EOG090C0DZR_1                                                                        
170    | GTR+G      | 288        | 9e8dfb8bd54b347d37f21dcc172d2ef7 | EOG090C0BJH_2                                                                                       
171    | GTR+G      | 442        | b663ef97dd21ddc6b98a3a6ce5a03c49 | EOG090C0CP2_2, EOG090C0BQZ_2                                                                        
172    | GTR+G      | 734        | 350775a5768eae4261311deae5c4209f | EOG090C0C28_2                                                                                       
173    | GTR+G      | 320        | 2d47629a5c2f6bd8c4fe9d7bf7ca4545 | EOG090C0C96_2                                                                                       
174    | GTR+G      | 439        | a1ea12a1950d7e378c0c89a508d57d29 | EOG090C0D62_2, EOG090C0CUT_2                                                                        
175    | GTR+G      | 250        | 7354cfe444413aebd8c4fc6583e72e10 | EOG090C0D5X_2                                                                                       
176    | GTR+G      | 345        | 2201c98a2a82a335ea62f8f88d1beca7 | EOG090C0DCG_1                                                                                       
177    | GTR+G      | 243        | 81cc60911600cff90ba34699f3c7a315 | EOG090C0DVF_2                                                                                       
178    | GTR+G      | 185        | 49612785880893330cefe96187edd71d | EOG090C0E5P_1                                                                                       
179    | GTR+G      | 173        | 9a722de54bee2a744960372c9a654912 | EOG090C0EDQ_2                                                                                       
180    | GTR+G      | 226        | 4a4b03b4f57256dd53576f6068843865 | EOG090C0EQN_1                                                                                       
181    | GTR+G      | 226        | 98367b003419856a17da0fdf0915b541 | EOG090C0EQN_2                                                                                       
182    | GTR+G      | 189        | 8fa3f23eacecdf5c37c896afda164b87 | EOG090C0FJ3_1                                                                                       
183    | GTR+G      | 189        | f217edc735f17c7247e27b65f65d9d32 | EOG090C0FJ3_2                                                                                       


Scheme Description in PartitionFinder format
