Scheme Name       : step_30
Scheme lnL        : -911645.4393920898
Scheme AIC        : 1830846.87878
Number of params  : 3778
Number of sites   : 206048
Number of subsets : 370

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
26     | GTR+G      | 1044       | a9f56b6abdfba0f38551ee8ecdfe53ce | EOG090C01BG_2                                                                                       
27     | GTR+G      | 731        | bf59e2a8977c2e8b71b6d0c0654c0cb4 | EOG090C01CW_1                                                                                       
28     | GTR+G      | 731        | 97dc05f97d5d13dc98cd583e9519c823 | EOG090C01CW_2                                                                                       
29     | GTR+G      | 1004       | c3f1087586b534f09f94e66e73d80ce4 | EOG090C01LV_1                                                                                       
30     | GTR+G      | 1004       | 7ec77d952bc79327effdf6e63a240f03 | EOG090C01LV_2                                                                                       
31     | GTR+G      | 1185       | b68150d0c499d7001a11fe957f93d9e5 | EOG090C01M7_1                                                                                       
32     | GTR+G      | 1185       | 8545d085a777f29aa3a18b599e087e99 | EOG090C01M7_2                                                                                       
33     | GTR+G      | 680        | 2c6f660e2c4afa3d4338bfaa68167623 | EOG090C01NW_1                                                                                       
34     | GTR+G      | 1577       | dc4065239ce3bf6521a71889a9749b0a | EOG090C01NW_2, EOG090C01O3_2                                                                        
35     | GTR+G      | 897        | 3b79ddbda6a9e2740cbefe9bb89871f0 | EOG090C01O3_1                                                                                       
36     | GTR+G      | 650        | ae7584ff4bb71949cb2f013f2deb827c | EOG090C01O8_1                                                                                       
37     | GTR+G      | 1090       | 338340005ce94cadb32737b52bd9f40f | EOG090C07EK_2, EOG090C01O8_2                                                                        
38     | GTR+G      | 971        | 4ed59c059d49921fb6dfaf27eed951e4 | EOG090C01QP_1                                                                                       
39     | GTR+G      | 971        | b0e9b0902a08ff6e5f05046db507a413 | EOG090C01QP_2                                                                                       
40     | GTR+G      | 565        | 6078670d7ee1adac047223418823018b | EOG090C01S4_1                                                                                       
41     | GTR+G      | 565        | 867b5dd952cdd755c2a3bea8a1db605d | EOG090C01S4_2                                                                                       
42     | GTR+G      | 1376       | b482bb5698abad1a8dcdfa963a8f990c | EOG090C0942_1, EOG090C01T7_1                                                                        
43     | GTR+G      | 1090       | 6bbb3c2556f7fa245e676e5cebf730a3 | EOG090C01T7_2                                                                                       
44     | GTR+G      | 1331       | e3a7c6e53996943aba846aeed875f754 | EOG090C09EJ_1, EOG090C04RC_1, EOG090C01W9_1                                                         
45     | GTR+G      | 420        | 11e3d371f1e9d201f062b334f211c52c | EOG090C01W9_2                                                                                       
46     | GTR+G      | 676        | 0f319b136d470009964a20a3f3fe4183 | EOG090C022Z_1                                                                                       
47     | GTR+G      | 676        | b439c4cba6d74fb6a91912526da651f6 | EOG090C022Z_2                                                                                       
48     | GTR+G      | 699        | 8dca32604caefae7210f69fbafdaabc2 | EOG090C027B_1                                                                                       
49     | GTR+G      | 699        | 900b36f973117304c52ec1a9fa0cdd46 | EOG090C027B_2                                                                                       
50     | GTR+G      | 1038       | b35a476897f0c3a5fb124a0375c07acd | EOG090C027E_1                                                                                       
51     | GTR+G      | 1747       | ca27d8af631a5af3bca7e5c611804313 | EOG090C027E_2, EOG090C02JH_2                                                                        
52     | GTR+G      | 996        | a15d2021d7c813fc5bfc0acc80904325 | EOG090C02AS_1                                                                                       
53     | GTR+G      | 996        | 04bcfb5f5918572d79382fa7a1ed3172 | EOG090C02AS_2                                                                                       
54     | GTR+G      | 875        | c8324439002a42ba58d866f29a7f2ee1 | EOG090C02EK_1                                                                                       
55     | GTR+G      | 875        | a71a9e02dbb82dde4fa489e5baf1ab7e | EOG090C02EK_2                                                                                       
56     | GTR+G      | 769        | 250d2344d290bf785315f9b237ea7eed | EOG090C02FU_1                                                                                       
57     | GTR+G      | 769        | 198fc96071850eb010cf040dbc98aced | EOG090C02FU_2                                                                                       
58     | GTR+G      | 630        | f772c724b084902d8f494ae25c28b270 | EOG090C02GG_1                                                                                       
59     | GTR+G      | 630        | 62ed5d4c695fe44430ff941eb17011e7 | EOG090C02GG_2                                                                                       
60     | GTR+G      | 709        | d70652bb76ac0b4a80dd0dbc2af1a6cb | EOG090C02JH_1                                                                                       
61     | GTR+G      | 1182       | 5202aa7b78447a21f53b605f0d45c205 | EOG090C02KW_1                                                                                       
62     | GTR+G      | 1461       | e5f60fb790d681f6506645a8e8b44c1d | EOG090C02KW_2, EOG090C0ACE_2                                                                        
63     | GTR+G      | 663        | df1f0bc1447b8f7668c8c19f5c2e243d | EOG090C02QR_1                                                                                       
64     | GTR+G      | 663        | 00e6cff4d902ce41b3f3f1e8b88f9e0b | EOG090C02QR_2                                                                                       
65     | GTR+G      | 832        | cae5e9d133d291277802ba39bf475555 | EOG090C02S2_1                                                                                       
66     | GTR+G      | 832        | c67ff80d66d25367fa0a9ee82e540dfa | EOG090C02S2_2                                                                                       
67     | GTR+G      | 724        | 1fcc188aeebfeda04b941e5a53f2d8f4 | EOG090C02TX_1                                                                                       
68     | GTR+G      | 724        | b93723481e4839a82405b6c3983835cd | EOG090C02TX_2                                                                                       
69     | GTR+G      | 998        | bb6174fb61570b240597ada166584613 | EOG090C06YQ_1, EOG090C02XJ_1                                                                        
70     | GTR+G      | 539        | f08ac230d9b565fe9bb9a0aa9f7063f1 | EOG090C02XJ_2                                                                                       
71     | GTR+G      | 736        | 7bbf88d58108169478bbc6e96f39ac1a | EOG090C031H_1                                                                                       
72     | GTR+G      | 736        | c54c41bfdd5e3d7ac034d2dfc62e910d | EOG090C031H_2                                                                                       
73     | GTR+G      | 709        | 70ad0ce14c666e772977086d4602b638 | EOG090C031J_1                                                                                       
74     | GTR+G      | 709        | ea8803edb6f2189e3525066176273f40 | EOG090C031J_2                                                                                       
75     | GTR+G      | 799        | 3ee5be37d5cabfa95f73656c13cbec19 | EOG090C0349_1                                                                                       
76     | GTR+G      | 799        | 992cb2f02321515951c6239a69d61692 | EOG090C0349_2                                                                                       
77     | GTR+G      | 578        | 787d0a74c0899cb4dca5f4354e6ed0cf | EOG090C034S_1                                                                                       
78     | GTR+G      | 578        | fbed3deed39f671307d8b40c0beffe32 | EOG090C034S_2                                                                                       
79     | GTR+G      | 782        | dbf2c261fd0655568beb9f926227f886 | EOG090C035W_1                                                                                       
80     | GTR+G      | 1142       | 0ed2e2a5417bae048bc2106fa020a7b0 | EOG090C035W_2, EOG090C084P_2                                                                        
81     | GTR+G      | 927        | e6e2ad80bdb818eb0efd689ed7f8aba7 | EOG090C037V_1, EOG090C0B2X_1                                                                        
82     | GTR+G      | 665        | 5065224014fad3de01ce864054538cc7 | EOG090C037V_2                                                                                       
83     | GTR+G      | 694        | 9eb8b1ddbe823302e528d92c0e5ca100 | EOG090C039G_1                                                                                       
84     | GTR+G      | 694        | 7207dd62c729d50198c4258eb12ae9d6 | EOG090C039G_2                                                                                       
85     | GTR+G      | 557        | 9a1426567c967da9f3bf1267d3106de4 | EOG090C03F4_1                                                                                       
86     | GTR+G      | 557        | 2c8cf39ede3ba2a021ae7652eae33aef | EOG090C03F4_2                                                                                       
87     | GTR+G      | 738        | 3854f53b26a70cbb990c59e1127af50f | EOG090C03FG_1                                                                                       
88     | GTR+G      | 1054       | 8e47d5448641e0e5e9dcbc4fdc520e3c | EOG090C03FG_2, EOG090C04TR_2                                                                        
89     | GTR+G      | 530        | a20ef7917f639429e08bd0ca3ba93046 | EOG090C03FJ_1                                                                                       
90     | GTR+G      | 530        | b740897f4e6e86003735db971c1350eb | EOG090C03FJ_2                                                                                       
91     | GTR+G      | 705        | f9f470a26b8072c6faad8b915adab698 | EOG090C03MY_1                                                                                       
92     | GTR+G      | 705        | e9ecc23d9868d21d433c8d8b1878a30e | EOG090C03MY_2                                                                                       
93     | GTR+G      | 462        | 43047e19a9be3469dbd27493b2bc1232 | EOG090C03OC_1                                                                                       
94     | GTR+G      | 462        | 52fbe466e98664a98ee58085eea67bda | EOG090C03OC_2                                                                                       
95     | GTR+G      | 1317       | a941b1cab20931b6190466a60953ea05 | EOG090C03Q4_1                                                                                       
96     | GTR+G      | 1317       | cbcd441d2531106642c535129f2b9acc | EOG090C03Q4_2                                                                                       
97     | GTR+G      | 300        | 65a16d5e6fb0faddf7af7b1faaf86857 | EOG090C03SO_1                                                                                       
98     | GTR+G      | 300        | d57b2f7f91c8fab9e951d2f85bcd0c86 | EOG090C03SO_2                                                                                       
99     | GTR+G      | 619        | 5138c228648523c752866f92721671ff | EOG090C03TA_1                                                                                       
100    | GTR+G      | 619        | 052f3d108d32ae07a1784eafb6c18279 | EOG090C03TA_2                                                                                       
101    | GTR+G      | 633        | 4b8c85eadc335e3d6b0db654d96c9892 | EOG090C042A_1                                                                                       
102    | GTR+G      | 633        | 1228fee840fec6ac5deab544bd027c7e | EOG090C042A_2                                                                                       
103    | GTR+G      | 515        | 8b1872c55c188b0852768eb6d66cfc54 | EOG090C048B_1                                                                                       
104    | GTR+G      | 515        | 5acfa1f73e9a757b16eb1f14f5463451 | EOG090C048B_2                                                                                       
105    | GTR+G      | 717        | bad13756db1ca61a87e3f3ba96f09240 | EOG090C04H0_1                                                                                       
106    | GTR+G      | 909        | 586997860bd6e65ce77ddc0abeddbf9e | EOG090C04H0_2, EOG090C0C6Y_2                                                                        
107    | GTR+G      | 611        | 87c0097ca0a3379fb2a0b8ce7cbb35a3 | EOG090C04IP_1                                                                                       
108    | GTR+G      | 611        | e57cd79b5d8b3f9e244381d1c2f72465 | EOG090C04IP_2                                                                                       
109    | GTR+G      | 599        | a7aff6a58a79c7be87324127497f628f | EOG090C04N7_1                                                                                       
110    | GTR+G      | 599        | ba43e34e9c06c971cde3726963450a4e | EOG090C04N7_2                                                                                       
111    | GTR+G      | 530        | fb9a711095f0b431d8fbc6964432f204 | EOG090C04QC_1                                                                                       
112    | GTR+G      | 530        | 2db0f836901e2e1db130b72fac37afc0 | EOG090C04QC_2                                                                                       
113    | GTR+G      | 596        | 8cccf5c07ef9db9c96ef6a562555171a | EOG090C04RC_2                                                                                       
114    | GTR+G      | 564        | 0ff674af943fb7f97859f1a868ebcf59 | EOG090C04SN_1                                                                                       
115    | GTR+G      | 564        | 6302beebc8a52af654890821731fe5c3 | EOG090C04SN_2                                                                                       
116    | GTR+G      | 787        | 62cddf5bed7226574b47915ca1c6bf0c | EOG090C063X_1, EOG090C04TR_1                                                                        
117    | GTR+G      | 552        | 78b63afed9bc2e44403124e904a6e40e | EOG090C04V7_1                                                                                       
118    | GTR+G      | 552        | 69d9adbddcad6bb914549fff5f808c81 | EOG090C04V7_2                                                                                       
119    | GTR+G      | 537        | e6c7406bdb2dc8d381d6b6008e84c0c1 | EOG090C050C_1                                                                                       
120    | GTR+G      | 537        | 2e8e0090a84ec95aa85362ec5c236e40 | EOG090C050C_2                                                                                       
121    | GTR+G      | 613        | 5efbcbf9ce0cdbdbb6a6311cc15f6368 | EOG090C052V_1                                                                                       
122    | GTR+G      | 613        | 2412588c37b31bbb4f9b0e8c1102f81a | EOG090C052V_2                                                                                       
123    | GTR+G      | 1258       | f105fbf9bc2acf78aedfa852baff9ea0 | EOG090C05L0_1, EOG090C053D_1                                                                        
124    | GTR+G      | 587        | d370b06387192b9794177ee9c84cf668 | EOG090C053D_2                                                                                       
125    | GTR+G      | 491        | 234a93040caa0d64b167860f9e3ee41b | EOG090C0578_1                                                                                       
126    | GTR+G      | 491        | 2b22bce790934ed797d7f0aee5719cf2 | EOG090C0578_2                                                                                       
127    | GTR+G      | 543        | 11e2d56e4c05c7e6b43eccf5602d4d1c | EOG090C059D_1                                                                                       
128    | GTR+G      | 923        | 15e8f52aabc53d6693069b3b1bee9b03 | EOG090C059D_2, EOG090C08Y7_2                                                                        
129    | GTR+G      | 439        | 94dc35ef48df81e0277709b8f9fa815a | EOG090C05A5_1                                                                                       
130    | GTR+G      | 439        | c538d7753c0ef6660be3f67b7e25f0af | EOG090C05A5_2                                                                                       
131    | GTR+G      | 619        | 1098a81c2041ae8ea7706d36436f2f71 | EOG090C05AA_1                                                                                       
132    | GTR+G      | 619        | afd945589c27eb3792e12cb6de02acbf | EOG090C05AA_2                                                                                       
133    | GTR+G      | 519        | 4a8093cb060c62344c0aa1dc0682237e | EOG090C05G1_1                                                                                       
134    | GTR+G      | 519        | 637c0ed60a003f06a54ddbc2474c1fee | EOG090C05G1_2                                                                                       
135    | GTR+G      | 671        | 53309ce5c2acb0aabf421c112e08272a | EOG090C05L0_2                                                                                       
136    | GTR+G      | 397        | ffb93d7f5a63232800f2d407605e0177 | EOG090C05LN_1                                                                                       
137    | GTR+G      | 397        | 59f48a8b4af41fde3bcf8e5850efb102 | EOG090C05LN_2                                                                                       
138    | GTR+G      | 534        | 5b7e7bcd82ed0ded87e7d0e078e3e3d7 | EOG090C05MB_1                                                                                       
139    | GTR+G      | 534        | dc954752c7127bc7227f775f9b187622 | EOG090C05MB_2                                                                                       
140    | GTR+G      | 418        | 04341b385229bdc0f6d4e738e737a04f | EOG090C05N2_1                                                                                       
141    | GTR+G      | 418        | 004f076c86d14b88dcd88c39eb06a744 | EOG090C05N2_2                                                                                       
142    | GTR+G      | 251        | 8609bfa03b6984815d5a9b1c963f0fe6 | EOG090C05QX_1                                                                                       
143    | GTR+G      | 587        | 5c4cff6cb96447fc2a2dcf9e39ca02ed | EOG090C05QX_2, EOG090C09ZT_2                                                                        
144    | GTR+G      | 559        | 2a959d9f406e6e6b22aa6ed11ba93bef | EOG090C05QZ_1                                                                                       
145    | GTR+G      | 559        | 4052c48dd85ce5f834fb7ecd075c935d | EOG090C05QZ_2                                                                                       
146    | GTR+G      | 345        | e3a63300a5307f6b26bb948e2b4da82b | EOG090C05S6_1                                                                                       
147    | GTR+G      | 345        | 653aec37c4d7c452085cdc084f5b1f79 | EOG090C05S6_2                                                                                       
148    | GTR+G      | 454        | 49f28bcf3c548ac99e87e755268a7668 | EOG090C05SZ_1                                                                                       
149    | GTR+G      | 454        | 271e950bd4e49c4b460ae05b6bcbc2e6 | EOG090C05SZ_2                                                                                       
150    | GTR+G      | 385        | 6944ce420c749e52d42a10f5b3b2fc41 | EOG090C05V5_1                                                                                       
151    | GTR+G      | 385        | ad3c94b65665d4d5ef54db174fac1d99 | EOG090C05V5_2                                                                                       
152    | GTR+G      | 384        | 1902d3215b8ad6d60d4a3753c8eda78b | EOG090C05V7_1                                                                                       
153    | GTR+G      | 786        | 11bead1bc916198683dcb44af1584edd | EOG090C07R2_2, EOG090C05V7_2                                                                        
154    | GTR+G      | 439        | 0e64b1d128bf005ef72e1d66ece08b11 | EOG090C05VD_1                                                                                       
155    | GTR+G      | 439        | 163a102ae59536d2c6adb55c297001ac | EOG090C05VD_2                                                                                       
156    | GTR+G      | 873        | ba2298a55685796fd2b08d88a813b3d3 | EOG090C05XW_1, EOG090C0853_1                                                                        
157    | GTR+G      | 577        | 61eeeb3c5774396a03a8dcee042e13dd | EOG090C05XW_2                                                                                       
158    | GTR+G      | 536        | 7c70c050ab63d4f3fa359e7415edfd5b | EOG090C0612_1                                                                                       
159    | GTR+G      | 536        | fbff31ae40dae4a6755de0269c61f2fb | EOG090C0612_2                                                                                       
160    | GTR+G      | 497        | 73fc5d5089f7cbed2a430cba8fc76021 | EOG090C061N_1                                                                                       
161    | GTR+G      | 497        | a51fee4aa90c479f8944b03a055a9172 | EOG090C061N_2                                                                                       
162    | GTR+G      | 471        | e5c6c5ff53afa2eb1477e4e3e732bc09 | EOG090C063X_2                                                                                       
163    | GTR+G      | 984        | 412476cb7806993a471283727dcf37ea | EOG090C0DPY_1, EOG090C065C_1                                                                        
164    | GTR+G      | 503        | 9c8a9ae835f31a8871af56a82f5396f5 | EOG090C065C_2                                                                                       
165    | GTR+G      | 499        | 721fc70a72e4976305797bc75c40f2f0 | EOG090C06D6_1                                                                                       
166    | GTR+G      | 499        | 228619b970ff836810e671f655d309ad | EOG090C06D6_2                                                                                       
167    | GTR+G      | 490        | 43998415e2848c16fe4d72f9136cefdf | EOG090C06DR_1                                                                                       
168    | GTR+G      | 490        | efcd078d79c753b9d40a24e4c63b50af | EOG090C06DR_2                                                                                       
169    | GTR+G      | 454        | e134a66b4bac48414ebe394ddec8b6bf | EOG090C06E3_1                                                                                       
170    | GTR+G      | 454        | 1a0f780a63389f1dd531e9bb1854cfc2 | EOG090C06E3_2                                                                                       
171    | GTR+G      | 409        | 71f39b2f265ec67a962d2573507215d7 | EOG090C06G0_1                                                                                       
172    | GTR+G      | 622        | 6bc0b7f3c9c4f46869ac640ba158a213 | EOG090C0CI2_2, EOG090C06G0_2                                                                        
173    | GTR+G      | 905        | c1a8beb6ed2f97fa282b9cf1a19c8baf | EOG090C06GH_1, EOG090C07FM_1                                                                        
174    | GTR+G      | 476        | 51a6173e15016021822f7706630a3dc2 | EOG090C06GH_2                                                                                       
175    | GTR+G      | 471        | e24a06aea7b4162d6df8d5bca203f3fc | EOG090C06M4_1                                                                                       
176    | GTR+G      | 471        | 7faed53a4d1b6c736996a35575ad4589 | EOG090C06M4_2                                                                                       
177    | GTR+G      | 412        | 6c30291ea146c476b32b32792cedcafc | EOG090C06OU_1                                                                                       
178    | GTR+G      | 412        | 5f4c3be54ab5a43b693eef61dd8c1a2c | EOG090C06OU_2                                                                                       
179    | GTR+G      | 414        | 978c98aa80a14c2e48fc6797e4aaa2cc | EOG090C06TR_1                                                                                       
180    | GTR+G      | 414        | 8c86b5d042694b9416aa1b984822defa | EOG090C06TR_2                                                                                       
181    | GTR+G      | 410        | 55d7fbc768dada84099a7966f87f6240 | EOG090C06UT_1                                                                                       
182    | GTR+G      | 410        | 7a974e10438e171f02983577ad43ad3d | EOG090C06UT_2                                                                                       
183    | GTR+G      | 459        | dc6425eac142cf0ad51f833cf1a5f099 | EOG090C06YQ_2                                                                                       
184    | GTR+G      | 386        | 793cfba6a2e8fe06350dbd35a9ec3433 | EOG090C0737_1                                                                                       
185    | GTR+G      | 386        | 3986ae5dd4eba65fd53ca649f59b8bdb | EOG090C0737_2                                                                                       
186    | GTR+G      | 492        | fa78696f1bf102d22145ebbd7a39974a | EOG090C0764_1                                                                                       
187    | GTR+G      | 492        | a5253a3301c1f70a5205622889b8dbfc | EOG090C0764_2                                                                                       
188    | GTR+G      | 643        | b54bc7f110421b8a993137bb6b65369a | EOG090C0775_1                                                                                       
189    | GTR+G      | 643        | 1317fd08507765340b01a0c8764c341b | EOG090C0775_2                                                                                       
190    | GTR+G      | 905        | 6bdaaabd1c0a4ae717c4bfdbe62c1559 | EOG090C078W_1, EOG090C08E3_1                                                                        
191    | GTR+G      | 1145       | 864ceb6b2db5041e2ad674caca150006 | EOG090C08HB_2, EOG090C0CNU_2, EOG090C078W_2                                                         
192    | GTR+G      | 463        | 5980e6be994b49927e132111a940f336 | EOG090C07A1_1                                                                                       
193    | GTR+G      | 463        | 7f2dfd926b9b046c096372003eeda768 | EOG090C07A1_2                                                                                       
194    | GTR+G      | 410        | c012e3d5ca79afd14d9f2b00ee6d7ac8 | EOG090C07AW_1                                                                                       
195    | GTR+G      | 410        | 1e7c301eec903d392539887fa43a8542 | EOG090C07AW_2                                                                                       
196    | GTR+G      | 398        | 9e514d67048b58f34af01ba5afc88cd6 | EOG090C07DE_1                                                                                       
197    | GTR+G      | 398        | 20dc822944651669df4f0b4c7e7c1557 | EOG090C07DE_2                                                                                       
198    | GTR+G      | 725        | c0c6bec7745948757a4cbbd200461850 | EOG090C07E7_1                                                                                       
199    | GTR+G      | 725        | a00267d6e6e83d921ad5a6e797518b35 | EOG090C07E7_2                                                                                       
200    | GTR+G      | 440        | 55bc9ca7c532039b58083279ed8eb897 | EOG090C07EK_1                                                                                       
201    | GTR+G      | 429        | 1afc35739b09ff6d1061307d4588fc2e | EOG090C07FM_2                                                                                       
202    | GTR+G      | 407        | 1230e7ff12a9336aeaf82d963766e0e2 | EOG090C07KD_1                                                                                       
203    | GTR+G      | 407        | 5d61e6079151c07de0ff7a607ca414f8 | EOG090C07KD_2                                                                                       
204    | GTR+G      | 1163       | 036ba5b152bef4acd9385a8d41915674 | EOG090C07QB_1                                                                                       
205    | GTR+G      | 1163       | 39fc3871998aa49161b047956c7793c6 | EOG090C07QB_2                                                                                       
206    | GTR+G      | 402        | 7594d7ba3217747dc4c25c1962802796 | EOG090C07R2_1                                                                                       
207    | GTR+G      | 481        | b8760fbc9ccdc13ebfd7a077e368a560 | EOG090C07T8_1                                                                                       
208    | GTR+G      | 481        | e2eb7febe7c1785f18e4ad49c00e7aad | EOG090C07T8_2                                                                                       
209    | GTR+G      | 409        | a4423018707cbf6d8593a79b0a8efb42 | EOG090C07T9_1                                                                                       
210    | GTR+G      | 409        | 8c48381cf6adcc28416c73db5c49056c | EOG090C07T9_2                                                                                       
211    | GTR+G      | 316        | 6447e325aef2294ce90527b98c9d36e7 | EOG090C07UF_1                                                                                       
212    | GTR+G      | 316        | d527ba7cc8bfda2dda86f626a12a4621 | EOG090C07UF_2                                                                                       
213    | GTR+G      | 662        | 6a64d3c2b9bb15372c6fbaeaddae42bd | EOG090C07YF_1, EOG090C09U6_1                                                                        
214    | GTR+G      | 407        | 57ed68d9dd0edafc62c9cc309bf6483e | EOG090C07YF_2                                                                                       
215    | GTR+G      | 460        | 699288081b18a41ed3e8ac2356d93b08 | EOG090C084B_1                                                                                       
216    | GTR+G      | 460        | 7a2bdeb73bf50d6edc0071988f1a9ff9 | EOG090C084B_2                                                                                       
217    | GTR+G      | 360        | 32da931f0dcde4ab68d9be77b06f84b4 | EOG090C084P_1                                                                                       
218    | GTR+G      | 296        | 74dc19976cc51c50f2264ec2d2308f5f | EOG090C0853_2                                                                                       
219    | GTR+G      | 427        | 460eafa99c7e041efdcfad17cdf635c4 | EOG090C087X_1                                                                                       
220    | GTR+G      | 427        | 74307181de520e8df8477184e6e22fff | EOG090C087X_2                                                                                       
221    | GTR+G      | 456        | c78b71139c1b77f189ceb169ea1ce51b | EOG090C08E3_2                                                                                       
222    | GTR+G      | 398        | a7f7c377cf1bb37f87c229b7f2f51033 | EOG090C08GX_1                                                                                       
223    | GTR+G      | 398        | 145255217d71bbe79c322b8c65beb3be | EOG090C08GX_2                                                                                       
224    | GTR+G      | 441        | 6d4bfad1d998ff7af6bb288deffa05b6 | EOG090C08HB_1                                                                                       
225    | GTR+G      | 306        | 8b16ce24499189792aa45e928588502c | EOG090C08HD_1                                                                                       
226    | GTR+G      | 306        | 8d82a0cc4823edbc6be12e847e045e4c | EOG090C08HD_2                                                                                       
227    | GTR+G      | 371        | d30a411318ae0db180884b9eb0733c23 | EOG090C08IP_1                                                                                       
228    | GTR+G      | 371        | 48395061cf10826c1365ad00eb56b3b0 | EOG090C08IP_2                                                                                       
229    | GTR+G      | 326        | 11d5fe0a9c77bf9401d592accf2f4084 | EOG090C08L3_1                                                                                       
230    | GTR+G      | 326        | 97c7cc1e3eccb0fe1f46b69ab96ea7ef | EOG090C08L3_2                                                                                       
231    | GTR+G      | 353        | 7b2468972a6c2f2cd208a6fe62b0f799 | EOG090C08P2_1                                                                                       
232    | GTR+G      | 353        | cdc69d716c40458331938c0a3b58b41f | EOG090C08P2_2                                                                                       
233    | GTR+G      | 358        | 9d38150c1ab7c41e9df199670c3b4324 | EOG090C08VL_1                                                                                       
234    | GTR+G      | 358        | 9d9c177c8b7db00ce337dc7a1b329222 | EOG090C08VL_2                                                                                       
235    | GTR+G      | 380        | ed4e4815c73bf61ccf1025f414e99260 | EOG090C08Y7_1                                                                                       
236    | GTR+G      | 352        | aeb2361626bbed479987909dc56c8dd8 | EOG090C0910_1                                                                                       
237    | GTR+G      | 352        | 9df7d43143fba9faff6b9e0f0a0f559a | EOG090C0910_2                                                                                       
238    | GTR+G      | 620        | 2cc4678de31b907c47659529a37cfa7f | EOG090C0ATW_1, EOG090C091S_1                                                                        
239    | GTR+G      | 365        | 9eecf429bdce7b07a42292cabcd9f526 | EOG090C091S_2                                                                                       
240    | GTR+G      | 286        | 34a5f632f47f43f34fc1a53deaa9b285 | EOG090C0942_2                                                                                       
241    | GTR+G      | 225        | 95336069919153a202661fe2d1be46d2 | EOG090C095H_2                                                                                       
242    | GTR+G      | 327        | 63d16f424bc9cdeea04dbe8f75831713 | EOG090C0979_1                                                                                       
243    | GTR+G      | 327        | aab5e32169ba1972c5c5ac3cb1e24087 | EOG090C0979_2                                                                                       
244    | GTR+G      | 346        | 4b56e2a1834d0cabc5b4e2c9955c7dcb | EOG090C09E0_1                                                                                       
245    | GTR+G      | 346        | 651e4457485cb67e221dd081065f531b | EOG090C09E0_2                                                                                       
246    | GTR+G      | 315        | 2607291078ad9fc2832398a42aae7819 | EOG090C09EJ_2                                                                                       
247    | GTR+G      | 263        | e91afe2f1ef97556d63dd3dbb4c92720 | EOG090C09G2_1                                                                                       
